Продукт,Калорийность,Белки,Жиры,Углеводы
        "Calories": "165 кКал",
        "Proteins": "31,02 г",
        "Fats": "3,57 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Курица, цыплята-бройлеры, грудка, только мясо, обжаренное",
        "Calories": "187 кКал",
        "Proteins": "33,44 г",
        "Fats": "4,71 г",
        "Urglevodi": "0,51 г"
    },
    {
        "Title": "Курица, цыплята-бройлеры, грудка, только мясо, приготовленная на гриле",
        "Calories": "151 кКал",
        "Proteins": "30,54 г",
        "Fats": "3,17 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Курица, цыплята-бройлеры, грудка, только мясо, тушеное",
        "Calories": "151 кКал",
        "Proteins": "28,98 г",
        "Fats": "3,03 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Курица, цыплята-бройлеры, запечённые",
        "Calories": "239 кКал",
        "Proteins": "27,3 г",
        "Fats": "13,6 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Курица, цыплята-бройлеры, крылышки",
        "Calories": "191 кКал",
        "Proteins": "17,52 г",
        "Fats": "12,85 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Курица, цыплята-бройлеры, крылышки, запечённые",
        "Calories": "254 кКал",
        "Proteins": "23,79 г",
        "Fats": "16,87 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Курица, цыплята-бройлеры, крылышки, обжаренные в кляре",
        "Calories": "324 кКал",
        "Proteins": "19,87 г",
        "Fats": "21,81 г",
        "Urglevodi": "10,64 г"
    },
    {
        "Title": "Курица, цыплята-бройлеры, крылышки, обжаренные в панировке",
        "Calories": "321 кКал",
        "Proteins": "26,11 г",
        "Fats": "22,16 г",
        "Urglevodi": "2,29 г"
    },
    {
        "Title": "Курица, цыплята-бройлеры, крылышки, приготовленные на гриле",
        "Calories": "266 кКал",
        "Proteins": "24,34 г",
        "Fats": "18,77 г",
        "Urglevodi": "0,04 г"
    },
    {
        "Title": "Курица, цыплята-бройлеры, крылышки, только мясо",
        "Calories": "126 кКал",
        "Proteins": "21,97 г",
        "Fats": "3,54 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Курица, цыплята-бройлеры, крылышки, только мясо, запечённые",
        "Calories": "203 кКал",
        "Proteins": "30,46 г",
        "Fats": "8,13 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Курица, цыплята-бройлеры, крылышки, только мясо, обжаренное",
        "Calories": "211 кКал",
        "Proteins": "30,15 г",
        "Fats": "9,15 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Курица, цыплята-бройлеры, крылышки, только мясо, приготовленные на гриле",
        "Calories": "197 кКал",
        "Proteins": "27,69 г",
        "Fats": "9,53 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Курица, цыплята-бройлеры, крылышки, только мясо, тушеное",
        "Calories": "181 кКал",
        "Proteins": "27,18 г",
        "Fats": "7,18 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Курица, цыплята-бройлеры, крылышки, тушеные",
        "Calories": "249 кКал",
        "Proteins": "22,78 г",
        "Fats": "16,82 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Курица, цыплята-бройлеры, обжаренные в кляре",
        "Calories": "289 кКал",
        "Proteins": "22,54 г",
        "Fats": "17,35 г",
        "Urglevodi": "9,12 г"
    },
    {
        "Title": "Курица, цыплята-бройлеры, обжаренные в панировке",
        "Calories": "269 кКал",
        "Proteins": "28,56 г",
        "Fats": "14,92 г",
        "Urglevodi": "3,05 г"
    },
    {
        "Title": "Курица, цыплята-бройлеры, окорочка",
        "Calories": "214 кКал",
        "Proteins": "16,37 г",
        "Fats": "15,95 г",
        "Urglevodi": "0,17 г"
    },
    {
        "Title": "Курица, цыплята-бройлеры, окорочка, запечённые",
        "Calories": "184 кКал",
        "Proteins": "24,03 г",
        "Fats": "8,99 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Курица, цыплята-бройлеры, окорочка, обжаренные в кляре",
        "Calories": "273 кКал",
        "Proteins": "21,77 г",
        "Fats": "16,17 г",
        "Urglevodi": "8,42 г"
    },
    {
        "Title": "Курица, цыплята-бройлеры, окорочка, обжаренные в панировке",
        "Calories": "254 кКал",
        "Proteins": "26,84 г",
        "Fats": "14,43 г",
        "Urglevodi": "2,4 г"
    },
    {
        "Title": "Курица, цыплята-бройлеры, окорочка, только мясо",
        "Calories": "120 кКал",
        "Proteins": "19,16 г",
        "Fats": "4,22 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Курица, цыплята-бройлеры, окорочка, только мясо, запечённые",
        "Calories": "174 кКал",
        "Proteins": "24,22 г",
        "Fats": "7,8 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Курица, цыплята-бройлеры, окорочка, только мясо, обжаренное",
        "Calories": "208 кКал",
        "Proteins": "28,38 г",
        "Fats": "9,32 г",
        "Urglevodi": "0,65 г"
    },
    {
        "Title": "Курица, цыплята-бройлеры, окорочка, только мясо, тушеное",
        "Calories": "185 кКал",
        "Proteins": "26,26 г",
        "Fats": "8,06 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Курица, цыплята-бройлеры, окорочка, тушеные",
        "Calories": "220 кКал",
        "Proteins": "24,17 г",
        "Fats": "12,92 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Курица, цыплята-бройлеры, отделенный жир",
        "Calories": "629 кКал",
        "Proteins": "3,73 г",
        "Fats": "67,95 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Курица, цыплята-бройлеры, потроха",
        "Calories": "124 кКал",
        "Proteins": "17,88 г",
        "Fats": "4,47 г",
        "Urglevodi": "1,8 г"
    },
    {
        "Title": "Курица, цыплята-бройлеры, потроха и шейки",
        "Calories": "213 кКал",
        "Proteins": "18,33 г",
        "Fats": "14,83 г",
        "Urglevodi": "0,13 г"
    },
    {
        "Title": "Курица, цыплята-бройлеры, потроха и шейки, запечённые",
        "Calories": "234 кКал",
        "Proteins": "26,78 г",
        "Fats": "13,27 г",
        "Urglevodi": "0,06 г"
    },
    {
        "Title": "Курица, цыплята-бройлеры, потроха и шейки, обжаренные в кляре",
        "Calories": "291 кКал",
        "Proteins": "22,84 г",
        "Fats": "17,53 г",
        "Urglevodi": "9,03 г"
    },
    {
        "Title": "Курица, цыплята-бройлеры, потроха и шейки, тушеные",
        "Calories": "216 кКал",
        "Proteins": "24,49 г",
        "Fats": "12,37 г",
        "Urglevodi": "0,06 г"
    },
    {
        "Title": "Курица, цыплята-бройлеры, потроха и шейки,, обжаренные в панировке",
        "Calories": "272 кКал",
        "Proteins": "28,57 г",
        "Fats": "15,27 г",
        "Urglevodi": "3,27 г"
    },
    {
        "Title": "Курица, цыплята-бройлеры, потроха, вареные на медленном огне",
        "Calories": "157 кКал",
        "Proteins": "27,15 г",
        "Fats": "4,5 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Курица, цыплята-бройлеры, потроха, обжаренные",
        "Calories": "277 кКал",
        "Proteins": "32,54 г",
        "Fats": "13,46 г",
        "Urglevodi": "4,35 г"
    },
    {
        "Title": "Курица, цыплята-бройлеры, спинки",
        "Calories": "319 кКал",
        "Proteins": "14,05 г",
        "Fats": "28,74 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Курица, цыплята-бройлеры, спинки, запечённые",
        "Calories": "300 кКал",
        "Proteins": "25,95 г",
        "Fats": "20,97 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Курица, цыплята-бройлеры, спинки, обжаренные в кляре",
        "Calories": "331 кКал",
        "Proteins": "21,97 г",
        "Fats": "21,91 г",
        "Urglevodi": "10,25 г"
    },
    {
        "Title": "Курица, цыплята-бройлеры, спинки, обжаренные в панировке",
        "Calories": "331 кКал",
        "Proteins": "27,79 г",
        "Fats": "20,74 г",
        "Urglevodi": "6,5 г"
    },
    {
        "Title": "Курица, цыплята-бройлеры, спинки, приготовленные на гриле",
        "Calories": "260 кКал",
        "Proteins": "23,23 г",
        "Fats": "18,59 г",
        "Urglevodi": "0,03 г"
    },
    {
        "Title": "Курица, цыплята-бройлеры, спинки, только мясо, запечённые",
        "Calories": "239 кКал",
        "Proteins": "28,19 г",
        "Fats": "13,16 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Курица, цыплята-бройлеры, спинки, только мясо, обжаренное",
        "Calories": "288 кКал",
        "Proteins": "29,99 г",
        "Fats": "15,32 г",
        "Urglevodi": "5,68 г"
    },
    {
        "Title": "Курица, цыплята-бройлеры, спинки, только мясо, приготовленные на гриле",
        "Calories": "205 кКал",
        "Proteins": "25,34 г",
        "Fats": "11,54 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Курица, цыплята-бройлеры, спинки, только мясо, сырое",
        "Calories": "137 кКал",
        "Proteins": "19,56 г",
        "Fats": "5,92 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Курица, цыплята-бройлеры, спинки, только мясо, тушеное",
        "Calories": "209 кКал",
        "Proteins": "25,31 г",
        "Fats": "11,19 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Курица, цыплята-бройлеры, спинки, тушеные",
        "Calories": "258 кКал",
        "Proteins": "22,18 г",
        "Fats": "18,14 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Курица, цыплята-бройлеры, темное мясо",
        "Calories": "125 кКал",
        "Proteins": "20,08 г",
        "Fats": "4,31 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Курица, цыплята-бройлеры, темное мясо с кожей",
        "Calories": "237 кКал",
        "Proteins": "16,69 г",
        "Fats": "18,34 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Курица, цыплята-бройлеры, темное мясо с кожей, запечённое",
        "Calories": "253 кКал",
        "Proteins": "25,97 г",
        "Fats": "15,78 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Курица, цыплята-бройлеры, темное мясо с кожей, обжаренные в кляре",
        "Calories": "298 кКал",
        "Proteins": "21,85 г",
        "Fats": "18,64 г",
        "Urglevodi": "9,38 г"
    },
    {
        "Title": "Курица, цыплята-бройлеры, темное мясо с кожей, обжаренные в панировке",
        "Calories": "285 кКал",
        "Proteins": "27,22 г",
        "Fats": "16,91 г",
        "Urglevodi": "4,08 г"
    },
    {
        "Title": "Курица, цыплята-бройлеры, темное мясо с кожей, тушеные",
        "Calories": "233 кКал",
        "Proteins": "23,5 г",
        "Fats": "14,66 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Курица, цыплята-бройлеры, темное мясо, запечённое",
        "Calories": "205 кКал",
        "Proteins": "27,37 г",
        "Fats": "9,73 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Курица, цыплята-бройлеры, темное мясо, обжаренное",
        "Calories": "239 кКал",
        "Proteins": "28,99 г",
        "Fats": "11,62 г",
        "Urglevodi": "2,59 г"
    },
    {
        "Title": "Курица, цыплята-бройлеры, темное мясо, тушеное",
        "Calories": "192 кКал",
        "Proteins": "25,97 г",
        "Fats": "8,98 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Курица, цыплята-бройлеры, только кожа",
        "Calories": "349 кКал",
        "Proteins": "13,33 г",
        "Fats": "32,35 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Курица, цыплята-бройлеры, только кожа, запечённая",
        "Calories": "454 кКал",
        "Proteins": "20,36 г",
        "Fats": "40,68 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Курица, цыплята-бройлеры, только кожа, обжаренная в кляре",
        "Calories": "394 кКал",
        "Proteins": "10,32 г",
        "Fats": "28,83 г",
        "Urglevodi": "23,15 г"
    },
    {
        "Title": "Курица, цыплята-бройлеры, только кожа, обжаренная в панировке",
        "Calories": "502 кКал",
        "Proteins": "19,09 г",
        "Fats": "42,58 г",
        "Urglevodi": "9,34 г"
    },
    {
        "Title": "Курица, цыплята-бройлеры, только кожа, приготовленная на гриле",
        "Calories": "406 кКал",
        "Proteins": "17,66 г",
        "Fats": "37,24 г",
        "Urglevodi": "0,11 г"
    },
    {
        "Title": "Курица, цыплята-бройлеры, только кожа, тушеная",
        "Calories": "363 кКал",
        "Proteins": "15,22 г",
        "Fats": "33,04 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Курица, цыплята-бройлеры, только мясо",
        "Calories": "119 кКал",
        "Proteins": "21,39 г",
        "Fats": "3,08 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Курица, цыплята-бройлеры, только мясо, запечённое",
        "Calories": "190 кКал",
        "Proteins": "28,93 г",
        "Fats": "7,41 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Курица, цыплята-бройлеры, только мясо, обжаренное",
        "Calories": "219 кКал",
        "Proteins": "30,57 г",
        "Fats": "9,12 г",
        "Urglevodi": "1,59 г"
    },
    {
        "Title": "Курица, цыплята-бройлеры, только мясо, тушеное",
        "Calories": "177 кКал",
        "Proteins": "27,29 г",
        "Fats": "6,71 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Курица, цыплята-бройлеры, тушеные",
        "Calories": "219 кКал",
        "Proteins": "24,68 г",
        "Fats": "12,56 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Курица, цыплята-бройлеры, шейки",
        "Calories": "297 кКал",
        "Proteins": "14,07 г",
        "Fats": "26,24 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Курица, цыплята-бройлеры, шейки, вареные на медленном огне",
        "Calories": "247 кКал",
        "Proteins": "19,61 г",
        "Fats": "18,1 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Курица, цыплята-бройлеры, шейки, обжаренные в кляре",
        "Calories": "330 кКал",
        "Proteins": "19,82 г",
        "Fats": "23,52 г",
        "Urglevodi": "8,7 г"
    },
    {
        "Title": "Курица, цыплята-бройлеры, шейки, обжаренные в панировке",
        "Calories": "332 кКал",
        "Proteins": "24,01 г",
        "Fats": "23,61 г",
        "Urglevodi": "4,24 г"
    },
    {
        "Title": "Курица, цыплята-бройлеры, шейки, только мясо",
        "Calories": "154 кКал",
        "Proteins": "17,55 г",
        "Fats": "8,78 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Курица, цыплята-бройлеры, шейки, только мясо, вареные на медленном огне",
        "Calories": "179 кКал",
        "Proteins": "24,56 г",
        "Fats": "8,18 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Курица, цыплята-бройлеры, шейки, только мясо, обжаренное",
        "Calories": "229 кКал",
        "Proteins": "26,87 г",
        "Fats": "11,88 г",
        "Urglevodi": "1,77 г"
    },
    {
        "Title": "Молодая индейка",
        "Calories": "168 кКал",
        "Proteins": "20,18 г",
        "Fats": "9,09 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Молодая индейка, белое мясо",
        "Calories": "116 кКал",
        "Proteins": "23,64 г",
        "Fats": "1,66 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Молодая индейка, белое мясо с кожей",
        "Calories": "165 кКал",
        "Proteins": "21,51 г",
        "Fats": "8,1 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Молодая индейка, белое мясо с кожей, запечённое",
        "Calories": "207 кКал",
        "Proteins": "28,64 г",
        "Fats": "9,4 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Молодая индейка, белое мясо, запечённое",
        "Calories": "161 кКал",
        "Proteins": "29,89 г",
        "Fats": "3,74 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Молодая индейка, грудка с кожей",
        "Calories": "167 кКал",
        "Proteins": "21,62 г",
        "Fats": "8,3 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Молодая индейка, грудка с кожей, запечённая",
        "Calories": "194 кКал",
        "Proteins": "28,8 г",
        "Fats": "7,86 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Молодая индейка, запечённая",
        "Calories": "218 кКал",
        "Proteins": "28,09 г",
        "Fats": "10,88 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Молодая индейка, крылышки",
        "Calories": "210 кКал",
        "Proteins": "19,93 г",
        "Fats": "13,87 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Молодая индейка, крылышки, запечённые",
        "Calories": "238 кКал",
        "Proteins": "27,3 г",
        "Fats": "13,46 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Молодая индейка, окорочка",
        "Calories": "151 кКал",
        "Proteins": "19,46 г",
        "Fats": "7,5 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Молодая индейка, окорочка, запечённые",
        "Calories": "213 кКал",
        "Proteins": "27,73 г",
        "Fats": "10,5 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Молодая индейка, потроха и шейки",
        "Calories": "166 кКал",
        "Proteins": "20,15 г",
        "Fats": "8,78 г",
        "Urglevodi": "0,11 г"
    },
    {
        "Title": "Молодая индейка, потроха и шейки, запечённые",
        "Calories": "215 кКал",
        "Proteins": "28 г",
        "Fats": "10,55 г",
        "Urglevodi": "0,07 г"
    },
    {
        "Title": "Молодая индейка, спинки",
        "Calories": "218 кКал",
        "Proteins": "17,51 г",
        "Fats": "15,93 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Молодая индейка, спинки, запечённые",
        "Calories": "254 кКал",
        "Proteins": "26,41 г",
        "Fats": "15,64 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Молодая индейка, темное мясо",
        "Calories": "130 кКал",
        "Proteins": "20,07 г",
        "Fats": "4,88 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Молодая индейка, темное мясо с кожей",
        "Calories": "172 кКал",
        "Proteins": "18,65 г",
        "Fats": "10,25 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Молодая индейка, темное мясо с кожей, запечённое",
        "Calories": "232 кКал",
        "Proteins": "27,37 г",
        "Fats": "12,78 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Молодая индейка, темное мясо, запечённое",
        "Calories": "192 кКал",
        "Proteins": "28,42 г",
        "Fats": "7,79 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Молодая индейка, только кожа",
        "Calories": "417 кКал",
        "Proteins": "11,79 г",
        "Fats": "40,62 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Молодая индейка, только кожа, запечённая",
        "Calories": "482 кКал",
        "Proteins": "19,03 г",
        "Fats": "44,45 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Молодая индейка, только мясо",
        "Calories": "122 кКал",
        "Proteins": "21,76 г",
        "Fats": "3,18 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Молодая индейка, только мясо, запечённое",
        "Calories": "175 кКал",
        "Proteins": "29,25 г",
        "Fats": "5,51 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Молодой индюк",
        "Calories": "154 кКал",
        "Proteins": "20,45 г",
        "Fats": "7,43 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Молодой индюк, белое мясо",
        "Calories": "114 кКал",
        "Proteins": "23,43 г",
        "Fats": "1,57 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Молодой индюк, белое мясо с кожей",
        "Calories": "156 кКал",
        "Proteins": "21,63 г",
        "Fats": "7,04 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Молодой индюк, белое мясо с кожей, запечённое",
        "Calories": "191 кКал",
        "Proteins": "28,48 г",
        "Fats": "7,7 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Молодой индюк, белое мясо, запечённое",
        "Calories": "154 кКал",
        "Proteins": "29,88 г",
        "Fats": "2,92 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Молодой индюк, грудка с кожей",
        "Calories": "151 кКал",
        "Proteins": "21,96 г",
        "Fats": "6,34 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Молодой индюк, грудка с кожей, запечённая",
        "Calories": "189 кКал",
        "Proteins": "28,61 г",
        "Fats": "7,39 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Молодой индюк, запечённый",
        "Calories": "202 кКал",
        "Proteins": "28,09 г",
        "Fats": "9,06 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Молодой индюк, крылышки",
        "Calories": "188 кКал",
        "Proteins": "20,45 г",
        "Fats": "11,22 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Молодой индюк, крылышки, запечённые",
        "Calories": "221 кКал",
        "Proteins": "27,45 г",
        "Fats": "11,5 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Молодой индюк, окорочка, запечённые",
        "Calories": "206 кКал",
        "Proteins": "27,93 г",
        "Fats": "9,63 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Молодой индюк, окорочка, мясо и кожа, сырые",
        "Calories": "141 кКал",
        "Proteins": "19,54 г",
        "Fats": "6,34 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Молодой индюк, потроха и шейки",
        "Calories": "152 кКал",
        "Proteins": "20,39 г",
        "Fats": "7,21 г",
        "Urglevodi": "0,08 г"
    },
    {
        "Title": "Молодой индюк, потроха и шейки, запечённые",
        "Calories": "199 кКал",
        "Proteins": "27,97 г",
        "Fats": "8,81 г",
        "Urglevodi": "0,1 г"
    },
    {
        "Title": "Молодой индюк, спинка, запечённая",
        "Calories": "238 кКал",
        "Proteins": "26,8 г",
        "Fats": "13,65 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Молодой индюк, спинки, мясо и кожа, сырые",
        "Calories": "179 кКал",
        "Proteins": "18,47 г",
        "Fats": "11,14 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Молодой индюк, темное мясо",
        "Calories": "123 кКал",
        "Proteins": "20,04 г",
        "Fats": "4,11 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Молодой индюк, темное мясо с кожей",
        "Calories": "152 кКал",
        "Proteins": "19,05 г",
        "Fats": "7,89 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Молодой индюк, темное мясо с кожей, запечённое",
        "Calories": "216 кКал",
        "Proteins": "27,58 г",
        "Fats": "10,85 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Молодой индюк, темное мясо, запечённое",
        "Calories": "185 кКал",
        "Proteins": "28,68 г",
        "Fats": "6,98 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Молодой индюк, только кожа",
        "Calories": "368 кКал",
        "Proteins": "13,24 г",
        "Fats": "34,56 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Молодой индюк, только кожа, запечённая",
        "Calories": "422 кКал",
        "Proteins": "20,14 г",
        "Fats": "37,25 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Молодой индюк, только мясо",
        "Calories": "117 кКал",
        "Proteins": "21,72 г",
        "Fats": "2,7 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Молодой индюк, только мясо, запечённое",
        "Calories": "168 кКал",
        "Proteins": "29,36 г",
        "Fats": "4,68 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Мясо цыплят жареное, быстро замороженное",
        "Calories": "250 кКал",
        "Proteins": "26,2 г",
        "Fats": "16 г",
        "Urglevodi": "0,3 г"
    },
    {
        "Title": "Мясо цыплят паровое, быстро замороженное",
        "Calories": "213 кКал",
        "Proteins": "23,3 г",
        "Fats": "13,3 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Нагетсы из куриной грудки в панировке",
        "Calories": "263 кКал",
        "Proteins": "14,73 г",
        "Fats": "15,75 г",
        "Urglevodi": "13,91 г"
    },
    {
        "Title": "Нагетсы из куриной грудки в панировке, приготовленное в конвекционной печи",
        "Calories": "293 кКал",
        "Proteins": "15,78 г",
        "Fats": "17,69 г",
        "Urglevodi": "17 г"
    },
    {
        "Title": "Палочки из мяса индейки, обжаренные в панировке и кляре",
        "Calories": "279 кКал",
        "Proteins": "14,2 г",
        "Fats": "16,9 г",
        "Urglevodi": "17 г"
    },
    {
        "Title": "Перепел",
        "Calories": "192 кКал",
        "Proteins": "19,63 г",
        "Fats": "12,05 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Перепел, грудка, только мясо",
        "Calories": "123 кКал",
        "Proteins": "22,59 г",
        "Fats": "2,99 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Перепел, приготовленный",
        "Calories": "227 кКал",
        "Proteins": "25,1 г",
        "Fats": "14,1 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Перепел, только мясо",
        "Calories": "134 кКал",
        "Proteins": "21,76 г",
        "Fats": "4,53 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Перепелка",
        "Calories": "230 кКал",
        "Proteins": "18,2 г",
        "Fats": "17,3 г",
        "Urglevodi": "0,4 г"
    },
    {
        "Title": "Петух каплун",
        "Calories": "234 кКал",
        "Proteins": "18,77 г",
        "Fats": "17,07 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Петух каплун, запечённый",
        "Calories": "229 кКал",
        "Proteins": "28,96 г",
        "Fats": "11,65 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Петух каплун, потроха",
        "Calories": "130 кКал",
        "Proteins": "18,28 г",
        "Fats": "5,18 г",
        "Urglevodi": "1,42 г"
    },
    {
        "Title": "Петух каплун, потроха и шейки",
        "Calories": "232 кКал",
        "Proteins": "18,51 г",
        "Fats": "16,9 г",
        "Urglevodi": "0,08 г"
    },
    {
        "Title": "Петух каплун, потроха и шейки, запечённые",
        "Calories": "226 кКал",
        "Proteins": "28,35 г",
        "Fats": "11,67 г",
        "Urglevodi": "0,04 г"
    },
    {
        "Title": "Петух каплун, потроха, запечённые",
        "Calories": "164 кКал",
        "Proteins": "26,39 г",
        "Fats": "5,4 г",
        "Urglevodi": "0,76 г"
    },
    {
        "Title": "Печень гусиная",
        "Calories": "133 кКал",
        "Proteins": "16,37 г",
        "Fats": "4,28 г",
        "Urglevodi": "6,32 г"
    },
    {
        "Title": "Печень индейки",
        "Calories": "128 кКал",
        "Proteins": "18,26 г",
        "Fats": "5,5 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Печень индейки, вареная на медленном огне",
        "Calories": "189 кКал",
        "Proteins": "27 г",
        "Fats": "8,18 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Печень куриная",
        "Calories": "137,6 кКал",
        "Proteins": "20,4 г",
        "Fats": "5,9 г",
        "Urglevodi": "0,73 г"
    },
    {
        "Title": "Печень куриная",
        "Calories": "119 кКал",
        "Proteins": "16,92 г",
        "Fats": "4,83 г",
        "Urglevodi": "0,73 г"
    },
    {
        "Title": "Печень куриная, вареная на медленном огне",
        "Calories": "167 кКал",
        "Proteins": "24,46 г",
        "Fats": "6,51 г",
        "Urglevodi": "0,87 г"
    },
    {
        "Title": "Печень куриная, жареная на сковороде",
        "Calories": "172 кКал",
        "Proteins": "25,78 г",
        "Fats": "6,43 г",
        "Urglevodi": "1,11 г"
    },
    {
        "Title": "Печень утиная",
        "Calories": "136 кКал",
        "Proteins": "18,74 г",
        "Fats": "4,64 г",
        "Urglevodi": "3,53 г"
    },
    {
        "Title": "Печень цыпленка-бройлера",
        "Calories": "122 кКал",
        "Proteins": "20,6 г",
        "Fats": "3,7 г",
        "Urglevodi": "1,5 г"
    },
    {
        "Title": "Рагу из индейки, по 2-10",
        "Calories": "131 кКал",
        "Proteins": "6 г",
        "Fats": "7,9 г",
        "Urglevodi": "8,9 г"
    },
    {
        "Title": "Рагу из курицы, по 2-8",
        "Calories": "131 кКал",
        "Proteins": "6 г",
        "Fats": "8 г",
        "Urglevodi": "8,5 г"
    },
    {
        "Title": "Рагу из утки, по 2-10",
        "Calories": "186 кКал",
        "Proteins": "6,3 г",
        "Fats": "13,5 г",
        "Urglevodi": "9,6 г"
    },
    {
        "Title": "Рагу из цыпленка, по 2-8",
        "Calories": "125 кКал",
