Продукт,Калорийность,Белки,Жиры,Углеводы 
        "Calories": "126 кКал",
        "Proteins": "21,9 г",
        "Fats": "4,2 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Красноперка дальневосточная",
        "Calories": "100 кКал",
        "Proteins": "18,3 г",
        "Fats": "3 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Креветка антарктическая (мясо) варено-мороженая",
        "Calories": "98 кКал",
        "Proteins": "20,5 г",
        "Fats": "1,6 г",
        "Urglevodi": "0,3 г"
    },
    {
        "Title": "Креветка антарктическая натуральная. Консервы",
        "Calories": "82 кКал",
        "Proteins": "17,7 г",
        "Fats": "1,1 г",
        "Urglevodi": "0,3 г"
    },
    {
        "Title": "Креветка дальневосточная (мясо)",
        "Calories": "87 кКал",
        "Proteins": "18,3 г",
        "Fats": "1,2 г",
        "Urglevodi": "0,8 г"
    },
    {
        "Title": "Креветка дальневосточныя натуральная, консервы",
        "Calories": "134 кКал",
        "Proteins": "28,7 г",
        "Fats": "1,2 г",
        "Urglevodi": "2,2 г"
    },
    {
        "Title": "Креветка приготовленная",
        "Calories": "99 кКал",
        "Proteins": "23,98 г",
        "Fats": "0,28 г",
        "Urglevodi": "0,2 г"
    },
    {
        "Title": "Креветка сырая",
        "Calories": "85 кКал",
        "Proteins": "20,1 г",
        "Fats": "0,51 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Креветка, все виды, консервированная",
        "Calories": "100 кКал",
        "Proteins": "20,42 г",
        "Fats": "1,36 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Креветка, все виды, обжаренная в панировке",
        "Calories": "242 кКал",
        "Proteins": "21,39 г",
        "Fats": "12,28 г",
        "Urglevodi": "11,07 г"
    },
    {
        "Title": "Креветка, все виды, приготовленная на пару",
        "Calories": "119 кКал",
        "Proteins": "22,78 г",
        "Fats": "1,7 г",
        "Urglevodi": "1,52 г"
    },
    {
        "Title": "Креветка, все виды, сырая",
        "Calories": "71 кКал",
        "Proteins": "13,61 г",
        "Fats": "1,01 г",
        "Urglevodi": "0,91 г"
    },
    {
        "Title": "Креветочное мясо из сурими (искусственное)",
        "Calories": "101 кКал",
        "Proteins": "12,39 г",
        "Fats": "1,47 г",
        "Urglevodi": "9,13 г"
    },
    {
        "Title": "Кубера",
        "Calories": "96 кКал",
        "Proteins": "20,3 г",
        "Fats": "1,6 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Кумжа, все виды, приготовленная на жару",
        "Calories": "133 кКал",
        "Proteins": "21,46 г",
        "Fats": "4,63 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Кумжа, все виды, сырая",
        "Calories": "104 кКал",
        "Proteins": "16,74 г",
        "Fats": "3,61 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Курок",
        "Calories": "71 кКал",
        "Proteins": "15,8 г",
        "Fats": "0,9 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Лангуст (мясо шеек)",
        "Calories": "77 кКал",
        "Proteins": "18,4 г",
        "Fats": "0,4 г",
        "Urglevodi": "2,43 г"
    },
    {
        "Title": "Лангуст, все виды, приготовленный на пару",
        "Calories": "143 кКал",
        "Proteins": "26,41 г",
        "Fats": "1,94 г",
        "Urglevodi": "3,12 г"
    },
    {
        "Title": "Лангуст, все виды, сырой",
        "Calories": "112 кКал",
        "Proteins": "20,6 г",
        "Fats": "1,51 г",
        "Urglevodi": "2,43 г"
    },
    {
        "Title": "Ледяная рыба",
        "Calories": "91 кКал",
        "Proteins": "17,7 г",
        "Fats": "2,2 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Лемонема",
        "Calories": "67 кКал",
        "Proteins": "15,9 г",
        "Fats": "0,4 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Летрин",
        "Calories": "84 кКал",
        "Proteins": "20,2 г",
        "Fats": "0,4 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Лещ",
        "Calories": "105 кКал",
        "Proteins": "17,1 г",
        "Fats": "4,4 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Лещ в томатном соусе. Консервы",
        "Calories": "124 кКал",
        "Proteins": "15,3 г",
        "Fats": "5,1 г",
        "Urglevodi": "4 г"
    },
    {
        "Title": "Лещ вяленый",
        "Calories": "221 кКал",
        "Proteins": "42 г",
        "Fats": "5,9 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Лещ горячего копчения",
        "Calories": "172 кКал",
        "Proteins": "32,8 г",
        "Fats": "4,5 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Лещ каспийский соленый",
        "Calories": "144 кКал",
        "Proteins": "25,2 г",
        "Fats": "4,8 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Лещ морской",
        "Calories": "105 кКал",
        "Proteins": "18,88 г",
        "Fats": "2,73 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Лещ морской",
        "Calories": "143 кКал",
        "Proteins": "21,3 г",
        "Fats": "6,4 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Лещ морской, приготовленный на жару",
        "Calories": "135 кКал",
        "Proteins": "24,21 г",
        "Fats": "3,5 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Лещ холодного копчения",
        "Calories": "160 кКал",
        "Proteins": "29,7 г",
        "Fats": "4,6 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Лихия",
        "Calories": "105 кКал",
        "Proteins": "21,1 г",
        "Fats": "2,3 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Лосось атлантический (семга)",
        "Calories": "153 кКал",
        "Proteins": "20 г",
        "Fats": "8,1 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Лосось атлантический (семга), дикий",
        "Calories": "142 кКал",
        "Proteins": "19,84 г",
        "Fats": "6,34 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Лосось атлантический (семга), дикий, приготовленный на жару",
        "Calories": "182 кКал",
        "Proteins": "25,44 г",
        "Fats": "8,13 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Лосось атлантический, разведенный на ферме, приготовленный на жару",
        "Calories": "206 кКал",
        "Proteins": "22,1 г",
        "Fats": "12,35 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Лосось атлантический, разведенный на ферме, сырой",
        "Calories": "208 кКал",
        "Proteins": "20,42 г",
        "Fats": "13,42 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Лосось каспийский соленый",
        "Calories": "269 кКал",
        "Proteins": "21 г",
        "Fats": "20,5 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Лунник",
        "Calories": "151 кКал",
        "Proteins": "14,6 г",
        "Fats": "10,3 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Луфарь океанический",
        "Calories": "109 кКал",
        "Proteins": "19,7 г",
        "Fats": "3,4 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Луфарь, приготовленный на жару",
        "Calories": "159 кКал",
        "Proteins": "25,69 г",
        "Fats": "5,44 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Луфарь, сырой",
        "Calories": "124 кКал",
        "Proteins": "20,04 г",
        "Fats": "4,24 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Луциан",
        "Calories": "86 кКал",
        "Proteins": "19,8 г",
        "Fats": "0,8 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Луциан желтохвостый",
        "Calories": "107 кКал",
        "Proteins": "22,6 г",
        "Fats": "1,8 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Лягушачьи лапки, сырые",
        "Calories": "73 кКал",
        "Proteins": "16,4 г",
        "Fats": "0,3 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Мавроликус",
        "Calories": "173 кКал",
        "Proteins": "14 г",
        "Fats": "13 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Макрель",
        "Calories": "113 кКал",
        "Proteins": "20,7 г",
        "Fats": "3,4 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Макрель испанская, приготовленная на жару",
        "Calories": "158 кКал",
        "Proteins": "23,59 г",
        "Fats": "6,32 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Макрель испанская, сырая",
        "Calories": "139 кКал",
        "Proteins": "19,29 г",
        "Fats": "6,3 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Макрель королевская, приготовленная на жару",
        "Calories": "134 кКал",
        "Proteins": "26 г",
        "Fats": "2,56 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Макрель королевская, сырая",
        "Calories": "105 кКал",
        "Proteins": "20,28 г",
        "Fats": "2 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Макрурус малоглазый",
        "Calories": "32 кКал",
        "Proteins": "7,1 г",
        "Fats": "0,4 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Макрурус тупорылый",
        "Calories": "68 кКал",
        "Proteins": "13,3 г",
        "Fats": "1,6 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Маринка",
        "Calories": "112 кКал",
        "Proteins": "16,8 г",
        "Fats": "5 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Масло, белужье, китовое (Аляска)",
        "Calories": "900 кКал",
        "Proteins": "0 г",
        "Fats": "100 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Масло, китовое, гренландский или полярный кит (Аляска)",
        "Calories": "900 кКал",
        "Proteins": "0 г",
        "Fats": "100 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Масло, моржовое (Аляска)",
        "Calories": "900 кКал",
        "Proteins": "0 г",
        "Fats": "100 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Масляная рыба",
        "Calories": "113 кКал",
        "Proteins": "18,8 г",
        "Fats": "4,2 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Масляная рыба, приготовленная на жару",
        "Calories": "187 кКал",
        "Proteins": "22,15 г",
        "Fats": "10,28 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Масляная рыба, сырая",
        "Calories": "146 кКал",
        "Proteins": "17,28 г",
        "Fats": "8,02 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Медуза, сушеная с солью",
        "Calories": "36 кКал",
        "Proteins": "5,5 г",
        "Fats": "1,4 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Менек, приготовленный на жару",
        "Calories": "112 кКал",
        "Proteins": "24,35 г",
        "Fats": "0,88 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Менек, сырой",
        "Calories": "87 кКал",
        "Proteins": "18,99 г",
        "Fats": "0,69 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Мероу",
        "Calories": "104 кКал",
        "Proteins": "19,4 г",
        "Fats": "2,9 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Мидии",
        "Calories": "77 кКал",
        "Proteins": "11,5 г",
        "Fats": "2 г",
        "Urglevodi": "3,3 г"
    },
    {
        "Title": "Мидия cockles (Аляска)",
        "Calories": "79 кКал",
        "Proteins": "13,5 г",
        "Fats": "0,7 г",
        "Urglevodi": "4,7 г"
    },
    {
        "Title": "Мидия голубая, приготовленная на пару",
        "Calories": "172 кКал",
        "Proteins": "23,8 г",
        "Fats": "4,48 г",
        "Urglevodi": "7,39 г"
    },
    {
        "Title": "Мидия голубая, сырая",
        "Calories": "86 кКал",
        "Proteins": "11,9 г",
        "Fats": "2,24 г",
        "Urglevodi": "3,69 г"
    },
    {
        "Title": "Минога каспийская",
        "Calories": "326 кКал",
        "Proteins": "13,2 г",
        "Fats": "30,3 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Минога речная, весенняя",
        "Calories": "119 кКал",
        "Proteins": "13,5 г",
        "Fats": "7,2 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Минога речная, осенняя",
        "Calories": "213 кКал",
        "Proteins": "15,9 г",
        "Fats": "16,6 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Минтай",
        "Calories": "72 кКал",
        "Proteins": "15,9 г",
        "Fats": "0,9 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Минтай припущенный, по 1-354",
        "Calories": "75 кКал",
        "Proteins": "16,2 г",
        "Fats": "1,1 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Минтай, Аляска",
        "Calories": "76 кКал",
        "Proteins": "17,17 г",
        "Fats": "0,82 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Минтай, Аляска, приготовленный",
        "Calories": "86 кКал",
        "Proteins": "19,42 г",
        "Fats": "0,99 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Минтай, приготовленный на жару",
        "Calories": "111 кКал",
        "Proteins": "23,48 г",
        "Fats": "1,18 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Минтай, сырой",
        "Calories": "56 кКал",
        "Proteins": "12,19 г",
        "Fats": "0,41 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Мойва весенняя",
        "Calories": "116 кКал",
        "Proteins": "13,1 г",
        "Fats": "7,1 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Мойва осенняя",
        "Calories": "217 кКал",
        "Proteins": "13,6 г",
        "Fats": "18,1 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Моллюск брюхоногий, печеный или жареный на открытом огне",
        "Calories": "130 кКал",
        "Proteins": "26,3 г",
        "Fats": "1,2 г",
        "Urglevodi": "1,7 г"
    },
    {
        "Title": "Моллюск двустворчатый",
        "Calories": "86 кКал",
        "Proteins": "14,67 г",
        "Fats": "0,96 г",
        "Urglevodi": "3,57 г"
    },
    {
        "Title": "Моллюск двустворчатый, консервированный, с маринадом",
        "Calories": "2 кКал",
        "Proteins": "0,4 г",
        "Fats": "0,02 г",
        "Urglevodi": "0,1 г"
    },
    {
        "Title": "Моллюск двустворчатый, консервированный, сухой продукт без маринада",
        "Calories": "142 кКал",
        "Proteins": "24,25 г",
        "Fats": "1,59 г",
        "Urglevodi": "5,9 г"
    },
    {
        "Title": "Моллюск двустворчатый, обжаренный в панировке",
        "Calories": "202 кКал",
        "Proteins": "14,24 г",
        "Fats": "11,15 г",
        "Urglevodi": "10,33 г"
    },
    {
        "Title": "Моллюск двустворчатый, приготовленный на пару",
        "Calories": "148 кКал",
        "Proteins": "25,55 г",
        "Fats": "1,95 г",
        "Urglevodi": "5,13 г"
    },
    {
        "Title": "Моллюск рапана",
        "Calories": "77 кКал",
        "Proteins": "16,7 г",
        "Fats": "1,1 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Молоки рыб, все виды",
        "Calories": "143 кКал",
        "Proteins": "22,32 г",
        "Fats": "6,42 г",
        "Urglevodi": "1,5 г"
    },
    {
        "Title": "Молоки рыб, все виды, приготовленные на жару",
        "Calories": "204 кКал",
        "Proteins": "28,62 г",
        "Fats": "8,23 г",
        "Urglevodi": "1,92 г"
    },
    {
        "Title": "Морж, мясо и подкожный жир, сырые, (Аляска)",
        "Calories": "282 кКал",
        "Proteins": "16,3 г",
        "Fats": "24,1 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Морж, мясо, сушеное, (Аляска)",
        "Calories": "251 кКал",
        "Proteins": "57 г",
        "Fats": "2,6 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Морж, мясо, сырое, (Аляска)",
        "Calories": "199 кКал",
        "Proteins": "19,2 г",
        "Fats": "13,6 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Морская капуста (ламинария) свежая",
        "Calories": "24,9 кКал",
        "Proteins": "0,9 г",
        "Fats": "0,2 г",
        "Urglevodi": "3 г"
    },
    {
        "Title": "Морская капуста (ламинария) сушеная",
        "Calories": "189 кКал",
        "Proteins": "7,1 г",
        "Fats": "1,6 г",
        "Urglevodi": "22,6 г"
    },
    {
        "Title": "Морские водоросли агар, сушеные",
        "Calories": "306 кКал",
        "Proteins": "6,21 г",
        "Fats": "0,3 г",
        "Urglevodi": "73,18 г"
    },
    {
        "Title": "Морские водоросли агар, сырые",
        "Calories": "26 кКал",
        "Proteins": "0,54 г",
        "Fats": "0,03 г",
        "Urglevodi": "6,25 г"
    },
    {
        "Title": "Морские водоросли вакаме, сырые",
        "Calories": "45 кКал",
        "Proteins": "3,03 г",
        "Fats": "0,64 г",
        "Urglevodi": "8,64 г"
    },
    {
        "Title": "Морские водоросли ирландский мох, сырой",
        "Calories": "49 кКал",
        "Proteins": "1,51 г",
        "Fats": "0,16 г",
        "Urglevodi": "10,99 г"
    },
    {
        "Title": "Морские водоросли канадские культивируемые emi-tsunomata, сушеные",
        "Calories": "259 кКал",
        "Proteins": "15,34 г",
        "Fats": "1,39 г",
        "Urglevodi": "9,54 г"
    },
    {
        "Title": "Морские водоросли канадские культивируемые emi-tsunomata, сырые",
        "Calories": "31 кКал",
        "Proteins": "1,86 г",
        "Fats": "0,17 г",
        "Urglevodi": "1,12 г"
    },
    {
        "Title": "Морские водоросли порфира, сырые",
        "Calories": "35 кКал",
        "Proteins": "5,81 г",
        "Fats": "0,28 г",
        "Urglevodi": "4,81 г"
    },
    {
        "Title": "Морские водоросли спирулина, сушеные",
        "Calories": "290 кКал",
        "Proteins": "57,47 г",
        "Fats": "7,72 г",
        "Urglevodi": "20,3 г"
    },
    {
        "Title": "Морские водоросли спирулина, сырые",
        "Calories": "26 кКал",
        "Proteins": "5,92 г",
        "Fats": "0,39 г",
        "Urglevodi": "2,02 г"
    },
    {
        "Title": "Морские водоросли, ламинариевые, сырые",
        "Calories": "43 кКал",
        "Proteins": "1,68 г",
        "Fats": "0,56 г",
        "Urglevodi": "8,27 г"
    },
    {
        "Title": "Морской черт, мясо, (Аляска)",
        "Calories": "97 кКал",
        "Proteins": "11,7 г",
        "Fats": "5,3 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Морской черт, приготовленный на жару",
        "Calories": "97 кКал",
        "Proteins": "18,56 г",
        "Fats": "1,95 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Морской черт, сырой",
        "Calories": "76 кКал",
        "Proteins": "14,48 г",
        "Fats": "1,52 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Муксун",
        "Calories": "121 кКал",
        "Proteins": "18,5 г",
        "Fats": "5,2 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Муксун в томатном соусе, консервы",
        "Calories": "119 кКал",
        "Proteins": "13,4 г",
        "Fats": "5,2 г",
        "Urglevodi": "5 г"
    },
    {
        "Title": "Мясо ластоногих",
        "Calories": "113 кКал",
        "Proteins": "24,5 г",
        "Fats": "1,7 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Навага беломорская",
        "Calories": "91 кКал",
        "Proteins": "19,2 г",
        "Fats": "1,6 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Навага дальневосточная",
        "Calories": "69 кКал",
        "Proteins": "15,1 г",
        "Fats": "0,9 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Навага жареная, по 1-368",
        "Calories": "169 кКал",
        "Proteins": "18,3 г",
        "Fats": "8,3 г",
        "Urglevodi": "4,8 г"
    },
    {
        "Title": "Наггетсы из лосося, панированные, замороженные, разогретые",
        "Calories": "212 кКал",
        "Proteins": "12,69 г",
        "Fats": "11,72 г",
        "Urglevodi": "13,96 г"
    },
    {
        "Title": "Налим",
        "Calories": "81 кКал",
        "Proteins": "18,8 г",
        "Fats": "0,6 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Налим в томатном соусе, консервы",
        "Calories": "106 кКал",
        "Proteins": "14,2 г",
        "Fats": "3,3 г",
        "Urglevodi": "5,3 г"
    },
    {
        "Title": "Налим-ошибень, приготовленный на жару",
        "Calories": "111 кКал",
        "Proteins": "24,35 г",
        "Fats": "0,82 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Налим-ошибень, сырой",
        "Calories": "87 кКал",
        "Proteins": "18,99 г",
        "Fats": "0,64 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Налим, приготовленный на жару",
        "Calories": "115 кКал",
        "Proteins": "24,76 г",
        "Fats": "1,04 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Налим, сырой",
        "Calories": "90 кКал",
        "Proteins": "19,31 г",
        "Fats": "0,81 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Нельма",
        "Calories": "160 кКал",
        "Proteins": "19,4 г",
        "Fats": "9,2 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Нельма (белорыбица), сырая, (Аляска)",
        "Calories": "115 кКал",
        "Proteins": "22,25 г",
        "Fats": "2,84 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Нерка",
        "Calories": "157 кКал",
        "Proteins": "20,3 г",
        "Fats": "8,4 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Нерка",
        "Calories": "131 кКал",
        "Proteins": "22,25 г",
        "Fats": "4,69 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Нерка (Аляска)",
        "Calories": "153 кКал",
        "Proteins": "21,94 г",
        "Fats": "7,28 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Нерка натуральная. Консервы",
        "Calories": "171 кКал",
        "Proteins": "19,1 г",
        "Fats": "10,5 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Нерка, горячего копчения (Аляска)",
        "Calories": "141 кКал",
        "Proteins": "24,5 г",
        "Fats": "4,75 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Нерка, консервированная без костей, (Аляска)",
        "Calories": "161 кКал",
        "Proteins": "27,31 г",
        "Fats": "5,76 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Нерка, консервированная без соли",
        "Calories": "153 кКал",
        "Proteins": "20,47 г",
        "Fats": "7,31 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Нерка, консервированная, всё содержимое",
        "Calories": "153 кКал",
        "Proteins": "20,63 г",
        "Fats": "7,17 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Нерка, консервированная, с костями, содержимое без жидкости",
        "Calories": "167 кКал",
        "Proteins": "23,59 г",
        "Fats": "7,39 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Нерка, консервированная, содержимое без жидкости, без кожи и костей",
        "Calories": "158 кКал",
        "Proteins": "26,33 г",
        "Fats": "5,87 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Нерка, консервированная, холодного копчения, (Аляска)",
        "Calories": "206 кКал",
        "Proteins": "35,19 г",
        "Fats": "7,26 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Нерка, красный лосось, филе с кожей, холодного копчения (Аляска)",
        "Calories": "345 кКал",
        "Proteins": "60,62 г",
        "Fats": "11,43 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Нерка, приготовленная на жару",
        "Calories": "156 кКал",
        "Proteins": "26,48 г",
        "Fats": "5,57 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Нотоскопелюс кроуэри",
        "Calories": "220 кКал",
        "Proteins": "15,5 г",
        "Fats": "17,5 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Нототения мраморная",
        "Calories": "148 кКал",
        "Proteins": "15,7 г",
        "Fats": "9,5 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Окунь горячего копчения",
        "Calories": "166 кКал",
        "Proteins": "23,5 г",
        "Fats": "8 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Окунь жареный, по 1-336",
        "Calories": "180 кКал",
        "Proteins": "20,6 г",
        "Fats": "9,1 г",
        "Urglevodi": "4 г"
    },
    {
        "Title": "Окунь запеченный, по 1-374",
        "Calories": "103 кКал",
        "Proteins": "6,8 г",
        "Fats": "4,7 г",
        "Urglevodi": "8,4 г"
    },
    {
        "Title": "Окунь морской (сибас)",
        "Calories": "103 кКал",
        "Proteins": "18,2 г",
        "Fats": "3,3 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Окунь морской (сибас) отварной, по 1-338",
        "Calories": "112 кКал",
        "Proteins": "19,9 г",
        "Fats": "3,6 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Окунь морской (сибас) тушеный, по 1-364",
        "Calories": "120 кКал",
        "Proteins": "10,9 г",
        "Fats": "6,6 г",
        "Urglevodi": "4,2 г"
    },
    {
        "Title": "Окунь морской атлантический (золотистый, обыкновенный)",
        "Calories": "79 кКал",
        "Proteins": "15,31 г",
        "Fats": "1,54 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Окунь морской атлантический (золотистый, обыкновенный), приготовленный на жару",
        "Calories": "96 кКал",
        "Proteins": "18,51 г",
        "Fats": "1,87 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Окунь морской холодного копчения",
        "Calories": "199 кКал",
        "Proteins": "26,4 г",
        "Fats": "10,4 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Окунь морской, все виды",
        "Calories": "97 кКал",
        "Proteins": "18,43 г",
        "Fats": "2 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Окунь морской, приготовленный на жару",
        "Calories": "124 кКал",
        "Proteins": "23,63 г",
        "Fats": "2,56 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Окунь морской, тихоокеанский клювач",
        "Calories": "90 кКал",
        "Proteins": "18,36 г",
        "Fats": "1,34 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Окунь морской, тихоокеанский клювач, приготовленный на жару",
        "Calories": "109 кКал",
        "Proteins": "22,23 г",
        "Fats": "1,62 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Окунь полосатый (полосатый басс, или полосатый лаврак), приготовленный на жару",
        "Calories": "124 кКал",
        "Proteins": "22,73 г",
        "Fats": "2,99 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Окунь полосатый (полосатый басс, или полосатый лаврак), сырой",
        "Calories": "97 кКал",
        "Proteins": "17,73 г",
        "Fats": "2,33 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Окунь пресноводный, все виды, приготовленный на жару",
        "Calories": "146 кКал",
        "Proteins": "24,18 г",
        "Fats": "4,73 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Окунь пресноводный, все виды, сырой",
        "Calories": "114 кКал",
        "Proteins": "18,86 г",
        "Fats": "3,69 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Окунь припущенный, по 1-348",
        "Calories": "109 кКал",
        "Proteins": "19,5 г",
        "Fats": "3,5 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Окунь речной",
        "Calories": "91 кКал",
        "Proteins": "19,39 г",
        "Fats": "0,92 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Окунь речной",
        "Calories": "82 кКал",
        "Proteins": "18,5 г",
        "Fats": "0,9 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Окунь речной, приготовленный на жару",
        "Calories": "117 кКал",
        "Proteins": "24,86 г",
        "Fats": "1,18 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Окунь фаршированный, по 1-360",
        "Calories": "130 кКал",
        "Proteins": "14,9 г",
        "Fats": "6,1 г",
        "Urglevodi": "3,9 г"
    },
    {
        "Title": "Омар северный, приготовленный на пару",
        "Calories": "89 кКал",
        "Proteins": "19 г",
        "Fats": "0,86 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Омар северный, сырой",
        "Calories": "77 кКал",
        "Proteins": "16,52 г",
        "Fats": "0,75 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Омуль",
        "Calories": "152 кКал",
        "Proteins": "19,2 г",
        "Fats": "8,3 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Осетр в томатном соусе. Консервы",
        "Calories": "164 кКал",
        "Proteins": "14,4 г",
        "Fats": "11,8 г",
        "Urglevodi": "3,3 г"
    },
