Продукт,Калорийность,Белки,Жиры,Углеводы
        "Urglevodi": "15,55 г"
    },
    {
        "Title": "Фасоль белая Нэви, зрелые семена, консервированная",
        "Calories": "113 кКал",
        "Proteins": "7,53 г",
        "Fats": "0,43 г",
        "Urglevodi": "15,35 г"
    },
    {
        "Title": "Фасоль белая Нэви, проросшая",
        "Calories": "67 кКал",
        "Proteins": "6,15 г",
        "Fats": "0,7 г",
        "Urglevodi": "13,05 г"
    },
    {
        "Title": "Фасоль белая Нэви, проросшая, вареная без соли",
        "Calories": "78 кКал",
        "Proteins": "7,07 г",
        "Fats": "0,81 г",
        "Urglevodi": "15,01 г"
    },
    {
        "Title": "Фасоль белая Нэви, проросшая, вареная с солью",
        "Calories": "78 кКал",
        "Proteins": "7,07 г",
        "Fats": "0,81 г",
        "Urglevodi": "15,01 г"
    },
    {
        "Title": "Фасоль белая, зрелые семена",
        "Calories": "333 кКал",
        "Proteins": "23,36 г",
        "Fats": "0,85 г",
        "Urglevodi": "45,07 г"
    },
    {
        "Title": "Фасоль белая, зрелые семена, вареная, без соли",
        "Calories": "139 кКал",
        "Proteins": "9,73 г",
        "Fats": "0,35 г",
        "Urglevodi": "18,79 г"
    },
    {
        "Title": "Фасоль белая, зрелые семена, вареная, с солью",
        "Calories": "139 кКал",
        "Proteins": "9,73 г",
        "Fats": "0,35 г",
        "Urglevodi": "18,79 г"
    },
    {
        "Title": "Фасоль белая, зрелые семена, консервированная",
        "Calories": "114 кКал",
        "Proteins": "7,26 г",
        "Fats": "0,29 г",
        "Urglevodi": "16,4 г"
    },
    {
        "Title": "Фасоль белая, мелкая, зрелые семена",
        "Calories": "336 кКал",
        "Proteins": "21,11 г",
        "Fats": "1,18 г",
        "Urglevodi": "37,35 г"
    },
    {
        "Title": "Фасоль белая, мелкая, зрелые семена, вареная, без соли",
        "Calories": "142 кКал",
        "Proteins": "8,97 г",
        "Fats": "0,64 г",
        "Urglevodi": "15,41 г"
    },
    {
        "Title": "Фасоль белая, мелкая, зрелые семена, вареная, с солью",
        "Calories": "142 кКал",
        "Proteins": "8,97 г",
        "Fats": "0,64 г",
        "Urglevodi": "15,41 г"
    },
    {
        "Title": "Фасоль желтая, зрелые семена",
        "Calories": "345 кКал",
        "Proteins": "22 г",
        "Fats": "2,6 г",
        "Urglevodi": "35,6 г"
    },
    {
        "Title": "Фасоль желтая, зрелые семена, вареная, без соли",
        "Calories": "144 кКал",
        "Proteins": "9,16 г",
        "Fats": "1,08 г",
        "Urglevodi": "14,88 г"
    },
    {
        "Title": "Фасоль желтая, зрелые семена, вареная, с солью",
        "Calories": "144 кКал",
        "Proteins": "9,16 г",
        "Fats": "1,08 г",
        "Urglevodi": "14,88 г"
    },
    {
        "Title": "Фасоль кидни красная, зрелая",
        "Calories": "337 кКал",
        "Proteins": "22,53 г",
        "Fats": "1,06 г",
        "Urglevodi": "46,09 г"
    },
    {
        "Title": "Фасоль кидни красная, зрелая, вареная без соли",
        "Calories": "127 кКал",
        "Proteins": "8,67 г",
        "Fats": "0,5 г",
        "Urglevodi": "15,4 г"
    },
    {
        "Title": "Фасоль кидни красная, зрелая, вареная с солью",
        "Calories": "127 кКал",
        "Proteins": "8,67 г",
        "Fats": "0,5 г",
        "Urglevodi": "15,4 г"
    },
    {
        "Title": "Фасоль кидни красная, зрелая, консервированная",
        "Calories": "81 кКал",
        "Proteins": "5,22 г",
        "Fats": "0,36 г",
        "Urglevodi": "10,53 г"
    },
    {
        "Title": "Фасоль кидни красная, зрелая, консервированная, с пониженным содержанием натрия",
        "Calories": "81 кКал",
        "Proteins": "5,22 г",
        "Fats": "0,36 г",
        "Urglevodi": "9,53 г"
    },
    {
        "Title": "Фасоль кидни красная, зрелая, консервированная, содержимое без жидкости",
        "Calories": "124 кКал",
        "Proteins": "7,98 г",
        "Fats": "1,05 г",
        "Urglevodi": "15,99 г"
    },
    {
        "Title": "Фасоль кидни красная, зрелая, консервированная, содержимое без жидкости, промытая водой",
        "Calories": "121 кКал",
        "Proteins": "8,12 г",
        "Fats": "0,93 г",
        "Urglevodi": "14,8 г"
    },
    {
        "Title": "Фасоль кидни красная, калифорнийская, зрелая, вареная, без доб. соли",
        "Calories": "124 кКал",
        "Proteins": "9,13 г",
        "Fats": "0,09 г",
        "Urglevodi": "13,11 г"
    },
    {
        "Title": "Фасоль кидни красная, калифорнийская, зрелая, вареная, с доб. соли",
        "Calories": "124 кКал",
        "Proteins": "9,13 г",
        "Fats": "0,09 г",
        "Urglevodi": "13,11 г"
    },
    {
        "Title": "Фасоль кидни красная, калифорнийская, зрелая, сырая",
        "Calories": "330 кКал",
        "Proteins": "24,37 г",
        "Fats": "0,25 г",
        "Urglevodi": "34,9 г"
    },
    {
        "Title": "Фасоль кидни красная, королевская, зрелая",
        "Calories": "329 кКал",
        "Proteins": "25,33 г",
        "Fats": "0,45 г",
        "Urglevodi": "33,43 г"
    },
    {
        "Title": "Фасоль кидни красная, королевская, зрелая, вареная, без доб. соли",
        "Calories": "123 кКал",
        "Proteins": "9,49 г",
        "Fats": "0,17 г",
        "Urglevodi": "12,55 г"
    },
    {
        "Title": "Фасоль кидни красная, королевская, зрелая, вареная, с доб. соли",
        "Calories": "123 кКал",
        "Proteins": "9,49 г",
        "Fats": "0,17 г",
        "Urglevodi": "12,55 г"
    },
    {
        "Title": "Фасоль кидни, все виды, зрелая",
        "Calories": "333 кКал",
        "Proteins": "23,58 г",
        "Fats": "0,83 г",
        "Urglevodi": "35,11 г"
    },
    {
        "Title": "Фасоль кидни, все виды, зрелая, вареная, без соли",
        "Calories": "127 кКал",
        "Proteins": "8,67 г",
        "Fats": "0,5 г",
        "Urglevodi": "16,4 г"
    },
    {
        "Title": "Фасоль кидни, все виды, зрелая, вареная, с солью",
        "Calories": "127 кКал",
        "Proteins": "8,67 г",
        "Fats": "0,5 г",
        "Urglevodi": "16,4 г"
    },
    {
        "Title": "Фасоль кидни, все виды, зрелая, консервированная",
        "Calories": "84 кКал",
        "Proteins": "5,22 г",
        "Fats": "0,6 г",
        "Urglevodi": "10,2 г"
    },
    {
        "Title": "Фасоль кидни, проросшая",
        "Calories": "29 кКал",
        "Proteins": "4,2 г",
        "Fats": "0,5 г",
        "Urglevodi": "4,1 г"
    },
    {
        "Title": "Фасоль кидни, проросшая, вареная без соли",
        "Calories": "33 кКал",
        "Proteins": "4,83 г",
        "Fats": "0,58 г",
        "Urglevodi": "4,72 г"
    },
    {
        "Title": "Фасоль кидни, проросшая, вареная с солью",
        "Calories": "33 кКал",
        "Proteins": "4,83 г",
        "Fats": "0,58 г",
        "Urglevodi": "4,72 г"
    },
    {
        "Title": "Фасоль кранберри (римская фасоль, борлотти), зрелые семена",
        "Calories": "335 кКал",
        "Proteins": "23,03 г",
        "Fats": "1,23 г",
        "Urglevodi": "35,35 г"
    },
    {
        "Title": "Фасоль кранберри (римская фасоль, борлотти), зрелые семена, вареная, без соли",
        "Calories": "136 кКал",
        "Proteins": "9,34 г",
        "Fats": "0,46 г",
        "Urglevodi": "15,86 г"
    },
    {
        "Title": "Фасоль кранберри (римская фасоль, борлотти), зрелые семена, вареная, с солью",
        "Calories": "136 кКал",
        "Proteins": "9,34 г",
        "Fats": "0,46 г",
        "Urglevodi": "15,86 г"
    },
    {
        "Title": "Фасоль кранберри (римская фасоль, борлотти), зрелые семена, консервированная",
        "Calories": "83 кКал",
        "Proteins": "5,54 г",
        "Fats": "0,28 г",
        "Urglevodi": "8,82 г"
    },
    {
        "Title": "Фасоль мотыльковая (mothbeans)",
        "Calories": "343 кКал",
        "Proteins": "22,94 г",
        "Fats": "1,61 г",
        "Urglevodi": "61,52 г"
    },
    {
        "Title": "Фасоль мотыльковая (mothbeans), вареная, без соли",
        "Calories": "117 кКал",
        "Proteins": "7,81 г",
        "Fats": "0,55 г",
        "Urglevodi": "20,96 г"
    },
    {
        "Title": "Фасоль мотыльковая (mothbeans), вареная, с солью",
        "Calories": "117 кКал",
        "Proteins": "7,81 г",
        "Fats": "0,55 г",
        "Urglevodi": "20,96 г"
    },
    {
        "Title": "Фасоль пинто (пёстрая), зрелая",
        "Calories": "347 кКал",
        "Proteins": "21,42 г",
        "Fats": "1,23 г",
        "Urglevodi": "47,05 г"
    },
    {
        "Title": "Фасоль пинто (пёстрая), зрелая, вареная, без соли",
        "Calories": "143 кКал",
        "Proteins": "9,01 г",
        "Fats": "0,65 г",
        "Urglevodi": "17,22 г"
    },
    {
        "Title": "Фасоль пинто (пёстрая), зрелая, вареная, с солью",
        "Calories": "143 кКал",
        "Proteins": "9,01 г",
        "Fats": "0,65 г",
        "Urglevodi": "17,22 г"
    },
    {
        "Title": "Фасоль пинто (пёстрая), зрелая, консервированная",
        "Calories": "82 кКал",
        "Proteins": "4,6 г",
        "Fats": "0,56 г",
        "Urglevodi": "10,58 г"
    },
    {
        "Title": "Фасоль пинто (пёстрая), зрелая, консервированная, с пониженным содержанием соли",
        "Calories": "82 кКал",
        "Proteins": "4,6 г",
        "Fats": "0,56 г",
        "Urglevodi": "10,58 г"
    },
    {
        "Title": "Фасоль пинто (пёстрая), зрелая, консервированная, содержимое без жидкости, промытая водой",
        "Calories": "117 кКал",
        "Proteins": "7,04 г",
        "Fats": "0,97 г",
        "Urglevodi": "20,77 г"
    },
    {
        "Title": "Фасоль пинто (пёстрая), зрелые проросшие семена",
        "Calories": "62 кКал",
        "Proteins": "5,25 г",
        "Fats": "0,9 г",
        "Urglevodi": "11,6 г"
    },
    {
        "Title": "Фасоль пинто (пёстрая), зрелые проросшие семена, вареные, без соли",
        "Calories": "22 кКал",
        "Proteins": "1,86 г",
        "Fats": "0,32 г",
        "Urglevodi": "4,1 г"
    },
    {
        "Title": "Фасоль пинто (пёстрая), зрелые проросшие семена, вареные, с солью",
        "Calories": "20 кКал",
        "Proteins": "1,86 г",
        "Fats": "0,32 г",
        "Urglevodi": "3,5 г"
    },
    {
        "Title": "Фасоль пинто (пёстрая), консервированная, содержимое без жидкости",
        "Calories": "114 кКал",
        "Proteins": "6,99 г",
        "Fats": "0,9 г",
        "Urglevodi": "14,72 г"
    },
    {
        "Title": "Фасоль пинто (пёстрая), незрелые семена, замороженная",
        "Calories": "170 кКал",
        "Proteins": "9,8 г",
        "Fats": "0,5 г",
        "Urglevodi": "26,8 г"
    },
    {
        "Title": "Фасоль пинто (пёстрая), незрелые семена, замороженная, вареная, без соли",
        "Calories": "162 кКал",
        "Proteins": "9,31 г",
        "Fats": "0,48 г",
        "Urglevodi": "25,47 г"
    },
    {
        "Title": "Фасоль пинто (пёстрая), незрелые семена, замороженные, вареные, с солью",
        "Calories": "162 кКал",
        "Proteins": "9,31 г",
        "Fats": "0,48 г",
        "Urglevodi": "25,47 г"
    },
    {
        "Title": "Фасоль розовая, зрелые семена",
        "Calories": "343 кКал",
        "Proteins": "20,96 г",
        "Fats": "1,13 г",
        "Urglevodi": "51,49 г"
    },
    {
        "Title": "Фасоль розовая, зрелые семена, вареная, без соли",
        "Calories": "149 кКал",
        "Proteins": "9,06 г",
        "Fats": "0,49 г",
        "Urglevodi": "22,61 г"
    },
    {
        "Title": "Фасоль розовая, зрелые семена, вареная, с солью",
        "Calories": "149 кКал",
        "Proteins": "9,06 г",
        "Fats": "0,49 г",
        "Urglevodi": "22,61 г"
    },
    {
        "Title": "Фасоль стручковая",
        "Calories": "23 кКал",
        "Proteins": "2,5 г",
        "Fats": "0,3 г",
        "Urglevodi": "3 г"
    },
    {
        "Title": "Фасоль стручковая шелли, консервированная",
        "Calories": "30 кКал",
        "Proteins": "1,76 г",
        "Fats": "0,19 г",
        "Urglevodi": "2,79 г"
    },
    {
        "Title": "Фасоль стручковая, желтая",
        "Calories": "31 кКал",
        "Proteins": "1,82 г",
        "Fats": "0,12 г",
        "Urglevodi": "3,73 г"
    },
    {
        "Title": "Фасоль стручковая, желтая, вареная, без соли",
        "Calories": "35 кКал",
        "Proteins": "1,89 г",
        "Fats": "0,28 г",
        "Urglevodi": "4,58 г"
    },
    {
        "Title": "Фасоль стручковая, желтая, вареная, с солью",
        "Calories": "35 кКал",
        "Proteins": "1,89 г",
        "Fats": "0,28 г",
        "Urglevodi": "4,58 г"
    },
    {
        "Title": "Фасоль стручковая, желтая, замороженная",
        "Calories": "33 кКал",
        "Proteins": "1,8 г",
        "Fats": "0,21 г",
        "Urglevodi": "4,78 г"
    },
    {
        "Title": "Фасоль стручковая, желтая, замороженная, вареная, без соли",
        "Calories": "28 кКал",
        "Proteins": "1,49 г",
        "Fats": "0,17 г",
        "Urglevodi": "3,45 г"
    },
    {
        "Title": "Фасоль стручковая, желтая, замороженная, вареная, с солью",
        "Calories": "28 кКал",
        "Proteins": "1,49 г",
        "Fats": "0,17 г",
        "Urglevodi": "3,45 г"
    },
    {
        "Title": "Фасоль стручковая, желтая, консервированная",
        "Calories": "15 кКал",
        "Proteins": "0,8 г",
        "Fats": "0,1 г",
        "Urglevodi": "2 г"
    },
    {
        "Title": "Фасоль стручковая, желтая, консервированная, без соли",
        "Calories": "15 кКал",
        "Proteins": "0,8 г",
        "Fats": "0,1 г",
        "Urglevodi": "2 г"
    },
    {
        "Title": "Фасоль стручковая, зеленая",
        "Calories": "31 кКал",
        "Proteins": "1,83 г",
        "Fats": "0,22 г",
        "Urglevodi": "4,27 г"
    },
    {
        "Title": "Фасоль стручковая, зеленая, вареная, без соли",
        "Calories": "35 кКал",
        "Proteins": "1,89 г",
        "Fats": "0,28 г",
        "Urglevodi": "4,68 г"
    },
    {
        "Title": "Фасоль стручковая, зеленая, вареная, замороженная, без соли",
        "Calories": "28 кКал",
        "Proteins": "1,49 г",
        "Fats": "0,17 г",
        "Urglevodi": "3,45 г"
    },
    {
        "Title": "Фасоль стручковая, зеленая, вареная, с солью",
        "Calories": "35 кКал",
        "Proteins": "1,89 г",
        "Fats": "0,28 г",
        "Urglevodi": "4,68 г"
    },
    {
        "Title": "Фасоль стручковая, зеленая, замороженная",
        "Calories": "33 кКал",
        "Proteins": "1,79 г",
        "Fats": "0,21 г",
        "Urglevodi": "4,94 г"
    },
    {
        "Title": "Фасоль стручковая, зеленая, замороженная, вареная, с солью",
        "Calories": "28 кКал",
        "Proteins": "1,49 г",
        "Fats": "0,17 г",
        "Urglevodi": "3,45 г"
    },
    {
        "Title": "Фасоль стручковая, зеленая, замороженная, приготовленная в микороволновке",
        "Calories": "33 кКал",
        "Proteins": "1,98 г",
        "Fats": "0,41 г",
        "Urglevodi": "3,58 г"
    },
    {
        "Title": "Фасоль стручковая, зеленая, консервированная",
        "Calories": "15 кКал",
        "Proteins": "0,72 г",
        "Fats": "0,17 г",
        "Urglevodi": "1,77 г"
    },
    {
        "Title": "Фасоль стручковая, зеленая, консервированная, без соли",
        "Calories": "15 кКал",
        "Proteins": "0,8 г",
        "Fats": "0,1 г",
        "Urglevodi": "2 г"
    },
    {
        "Title": "Фасоль стручковая, зеленая, консервированная, без соли, содержимое без жидкости",
        "Calories": "22 кКал",
        "Proteins": "1,12 г",
        "Fats": "0,46 г",
        "Urglevodi": "2,42 г"
    },
    {
        "Title": "Фасоль стручковая, зеленая, консервированная, содержимое без жидкости",
        "Calories": "21 кКал",
        "Proteins": "1,05 г",
        "Fats": "0,41 г",
        "Urglevodi": "2,29 г"
    },
    {
        "Title": "Фасоль стручковая, зеленая, приготовленная в микроволновке",
        "Calories": "33 кКал",
        "Proteins": "2,31 г",
        "Fats": "0,5 г",
        "Urglevodi": "3,01 г"
    },
    {
        "Title": "Фасоль стручковая, консервированная, без соли, содержимое без жидкости",
        "Calories": "20 кКал",
        "Proteins": "1,15 г",
        "Fats": "0,1 г",
        "Urglevodi": "3,2 г"
    },
    {
        "Title": "Фасоль стручковая, консервированная, со специями",
        "Calories": "16 кКал",
        "Proteins": "0,83 г",
        "Fats": "0,2 г",
        "Urglevodi": "1,99 г"
    },
    {
        "Title": "Фасоль стручковая, консервированная, содержимое без жидкости",
        "Calories": "20 кКал",
        "Proteins": "1,15 г",
        "Fats": "0,1 г",
        "Urglevodi": "3,2 г"
    },
    {
        "Title": "Фасоль стручковая. Консервы",
        "Calories": "16 кКал",
        "Proteins": "1,2 г",
        "Fats": "0,1 г",
        "Urglevodi": "2,4 г"
    },
    {
        "Title": "Фасоль французская, зрелые семена, вареная, без соли",
        "Calories": "129 кКал",
        "Proteins": "7,05 г",
        "Fats": "0,76 г",
        "Urglevodi": "14,62 г"
    },
    {
        "Title": "Фасоль французская, зрелые семена, вареная, с солью",
        "Calories": "129 кКал",
        "Proteins": "7,05 г",
        "Fats": "0,76 г",
        "Urglevodi": "14,62 г"
    },
    {
        "Title": "Фасоль французская, зрелые семена, сырая",
        "Calories": "343 кКал",
        "Proteins": "18,81 г",
        "Fats": "2,02 г",
        "Urglevodi": "38,91 г"
    },
    {
        "Title": "Фасоль черная черепаха, зрелые семена",
        "Calories": "339 кКал",
        "Proteins": "21,25 г",
        "Fats": "0,9 г",
        "Urglevodi": "47,75 г"
    },
    {
        "Title": "Фасоль черная черепаха, зрелые семена, вареная без соли",
        "Calories": "130 кКал",
        "Proteins": "8,18 г",
        "Fats": "0,35 г",
        "Urglevodi": "16,05 г"
    },
    {
        "Title": "Фасоль черная черепаха, зрелые семена, вареная с солью",
        "Calories": "130 кКал",
        "Proteins": "8,18 г",
        "Fats": "0,35 г",
        "Urglevodi": "16,05 г"
    },
    {
        "Title": "Фасоль черная черепаха, зрелые семена, консервированная",
        "Calories": "91 кКал",
        "Proteins": "6,03 г",
        "Fats": "0,29 г",
        "Urglevodi": "9,65 г"
    },
    {
        "Title": "Фасоль черная, зрелые семена",
        "Calories": "341 кКал",
        "Proteins": "21,6 г",
        "Fats": "1,42 г",
        "Urglevodi": "46,86 г"
    },
    {
        "Title": "Фасоль черная, зрелые семена, вареная, без соли",
        "Calories": "132 кКал",
        "Proteins": "8,86 г",
        "Fats": "0,54 г",
        "Urglevodi": "15,01 г"
    },
    {
        "Title": "Фасоль черная, зрелые семена, вареная, с солью",
        "Calories": "132 кКал",
        "Proteins": "8,86 г",
        "Fats": "0,54 г",
        "Urglevodi": "15,01 г"
    },
    {
        "Title": "Фасоль черная, зрелые семена, консервированная, со сниженным содержанием натрия",
        "Calories": "91 кКал",
        "Proteins": "6,03 г",
        "Fats": "0,29 г",
        "Urglevodi": "9,65 г"
    },
    {
        "Title": "Фасоль черный глаз (коровий горох, вигна китайская), зрелая",
        "Calories": "336 кКал",
        "Proteins": "23,52 г",
        "Fats": "1,26 г",
        "Urglevodi": "49,43 г"
    },
    {
        "Title": "Фасоль черный глаз (коровий горох, вигна китайская), зрелая, вареная, без соли",
        "Calories": "116 кКал",
        "Proteins": "7,73 г",
        "Fats": "0,53 г",
        "Urglevodi": "14,26 г"
    },
    {
        "Title": "Фасоль черный глаз (коровий горох, вигна китайская), зрелая, вареная, с солью",
        "Calories": "116 кКал",
        "Proteins": "7,73 г",
        "Fats": "0,53 г",
        "Urglevodi": "14,26 г"
    },
    {
        "Title": "Фасоль черный глаз (коровий горох, вигна китайская), зрелая, консервированная",
        "Calories": "77 кКал",
        "Proteins": "4,74 г",
        "Fats": "0,55 г",
        "Urglevodi": "10,33 г"
    },
    {
        "Title": "Фасоль черный глаз (коровий горох, вигна китайская), зрелая, консервированная со свининой",
        "Calories": "83 кКал",
        "Proteins": "2,74 г",
        "Fats": "1,6 г",
        "Urglevodi": "13,23 г"
    },
    {
        "Title": "Фасоль черный глаз (коровий горох, вигна китайская), незрелая, вареная",
        "Calories": "90 кКал",
        "Proteins": "2,95 г",
        "Fats": "0,35 г",
        "Urglevodi": "13,83 г"
    },
    {
        "Title": "Фасоль черный глаз (коровий горох, вигна китайская), незрелая, вареная, без соли",
        "Calories": "97 кКал",
        "Proteins": "3,17 г",
        "Fats": "0,38 г",
        "Urglevodi": "15,32 г"
    },
    {
        "Title": "Фасоль черный глаз (коровий горох, вигна китайская), незрелая, вареная, с солью",
        "Calories": "94 кКал",
        "Proteins": "3,17 г",
        "Fats": "0,38 г",
        "Urglevodi": "14,73 г"
    },
    {
        "Title": "Фасоль черный глаз (коровий горох, вигна китайская), незрелая, замороженная",
        "Calories": "139 кКал",
        "Proteins": "8,98 г",
        "Fats": "0,7 г",
        "Urglevodi": "20,13 г"
    },
    {
        "Title": "Фасоль черный глаз (коровий горох, вигна китайская), незрелая, замороженная, вареная, без соли",
        "Calories": "132 кКал",
        "Proteins": "8,49 г",
        "Fats": "0,66 г",
        "Urglevodi": "17,36 г"
    },
    {
        "Title": "Фасоль черный глаз (коровий горох, вигна китайская), незрелая, замороженная, вареная, с солью",
        "Calories": "131 кКал",
        "Proteins": "8,49 г",
        "Fats": "0,66 г",
        "Urglevodi": "17,1 г"
    },
    {
        "Title": "Фасоль, запеченная, домашнего приготоления",
        "Calories": "155 кКал",
        "Proteins": "5,54 г",
        "Fats": "5,15 г",
        "Urglevodi": "16,13 г"
    },
    {
        "Title": "Фасоль, запеченная, консервированная, обычная или вегетарианская",
        "Calories": "94 кКал",
        "Proteins": "4,75 г",
        "Fats": "0,37 г",
        "Urglevodi": "17,04 г"
    },
    {
        "Title": "Фасоль, запеченная, консервированная, с говядиной",
        "Calories": "121 кКал",
        "Proteins": "6,38 г",
        "Fats": "3,45 г",
        "Urglevodi": "16,91 г"
    },
    {
        "Title": "Фасоль, запеченная, консервированная, с сосисками",
        "Calories": "142 кКал",
        "Proteins": "6,75 г",
        "Fats": "6,57 г",
        "Urglevodi": "8,49 г"
    },
    {
        "Title": "Фасоль, запеченная, консервированная, со свининой",
        "Calories": "106 кКал",
        "Proteins": "5,19 г",
        "Fats": "1,55 г",
        "Urglevodi": "14,49 г"
    },
    {
        "Title": "Фасоль, запеченная, консервированная, со свининой, с сладким соусом",
        "Calories": "105 кКал",
        "Proteins": "4,52 г",
        "Fats": "0,89 г",
        "Urglevodi": "17,17 г"
    },
    {
        "Title": "Фасоль, запеченная, консервированная, со свининой, с томатным соусом",
        "Calories": "94 кКал",
        "Proteins": "5,15 г",
        "Fats": "0,93 г",
        "Urglevodi": "14,69 г"
    },
    {
        "Title": "Фасоль, зерно",
        "Calories": "298 кКал",
        "Proteins": "21 г",
        "Fats": "2 г",
        "Urglevodi": "47 г"
    },
    {
        "Title": "Фасоль, чили, барбекю, приготовленная, в стиле ранчо",
        "Calories": "97 кКал",
        "Proteins": "5 г",
        "Fats": "1 г",
        "Urglevodi": "12,7 г"
    },
    {
        "Title": "Фунчоза (лапша из крахмала бобов мунг), сухая",
        "Calories": "351 кКал",
        "Proteins": "0,16 г",
        "Fats": "0,06 г",
        "Urglevodi": "85,59 г"
    },
    {
        "Title": "Хумус",
        "Calories": "237 кКал",
        "Proteins": "7,78 г",
        "Fats": "17,82 г",
        "Urglevodi": "9,5 г"
    },
    {
        "Title": "Хумус, домашнего приготовления",
        "Calories": "177 кКал",
        "Proteins": "4,86 г",
        "Fats": "8,59 г",
        "Urglevodi": "16,12 г"
    },
    {
        "Title": "Цыпленок, из заменителя мяса",
        "Calories": "224 кКал",
        "Proteins": "23,64 г",
        "Fats": "12,73 г",
        "Urglevodi": "0,04 г"
    },
    {
        "Title": "Цыпленок, из заменителя мяса, жареный, в панировке",
        "Calories": "234 кКал",
        "Proteins": "21,28 г",
        "Fats": "12,77 г",
        "Urglevodi": "4,21 г"
    },
    {
        "Title": "Чечевица",
        "Calories": "352 кКал",
        "Proteins": "24,63 г",
        "Fats": "1,06 г",
        "Urglevodi": "52,65 г"
    },
    {
        "Title": "Чечевица проросшая, вареная, без соли",
        "Calories": "101 кКал",
        "Proteins": "8,8 г",
        "Fats": "0,45 г",
        "Urglevodi": "21,25 г"
    },
    {
        "Title": "Чечевица проросшая, жареная, с солью",
        "Calories": "101 кКал",
        "Proteins": "8,8 г",
        "Fats": "0,45 г",
        "Urglevodi": "21,25 г"
    },
    {
        "Title": "Чечевица проросшая, сырая",
        "Calories": "106 кКал",
        "Proteins": "8,96 г",
        "Fats": "0,55 г",
        "Urglevodi": "22,14 г"
    },
    {
        "Title": "Чечевица, зерно",
        "Calories": "295 кКал",
        "Proteins": "24 г",
        "Fats": "1,5 г",
        "Urglevodi": "46,3 г"
    },
    {
        "Title": "Чечевица, зрелые семена, вареная, без соли",
        "Calories": "116 кКал",
        "Proteins": "9,02 г",
        "Fats": "0,38 г",
        "Urglevodi": "12,23 г"
    },
    {
        "Title": "Чечевица, зрелые семена, вареная, с солью",
        "Calories": "114 кКал",
        "Proteins": "9,02 г",
        "Fats": "0,38 г",
        "Urglevodi": "11,64 г"
    },
    {
        "Title": "Чечевица, розовая",
        "Calories": "358 кКал",
        "Proteins": "23,91 г",
        "Fats": "2,17 г",
        "Urglevodi": "52,3 г"
    },
    {
        "Title": "Чили с бобами, консервированные",
        "Calories": "103 кКал",
        "Proteins": "6,12 г",
        "Fats": "3,76 г",
        "Urglevodi": "9,94 г"
    },
    {
        "Title": "Чина",
        "Calories": "286 кКал",
        "Proteins": "24,4 г",
        "Fats": "2,2 г",
        "Urglevodi": "41,3 г"
    },
    {
        "Title": "Эдамамэ, варёные соевые бобы в стручках, замороженные, неприготовленные",
        "Calories": "109 кКал",
        "Proteins": "11,22 г",
        "Fats": "4,73 г",
        "Urglevodi": "2,81 г"
    },
    {
        "Title": "Эдамамэ, варёные соевые бобы в стручках, замороженные, приготовленные",
        "Calories": "121 кКал",
        "Proteins": "11,91 г",
        "Fats": "5,2 г",
        "Urglevodi": "3,71 г"
    }
]
