Продукт,Калорийность,Белки,Жиры,Углеводы
        "Fats": "0,63 г",
        "Urglevodi": "26,15 г"
    },
    {
        "Title": "Спагетти со шпинатом, сухие",
        "Calories": "372 кКал",
        "Proteins": "13,35 г",
        "Fats": "1,57 г",
        "Urglevodi": "64,21 г"
    },
    {
        "Title": "Спагетти, обогащенные протеином, приготовленные",
        "Calories": "164 кКал",
        "Proteins": "8,86 г",
        "Fats": "0,21 г",
        "Urglevodi": "28,88 г"
    },
    {
        "Title": "Спагетти, обогащенные протеином, сухие",
        "Calories": "374 кКал",
        "Proteins": "21,78 г",
        "Fats": "2,23 г",
        "Urglevodi": "63,25 г"
    },
    {
        "Title": "Сухой завтрак,  MALT-O-MEAL, обычный, сухой",
        "Calories": "361 кКал",
        "Proteins": "11,8 г",
        "Fats": "1,27 г",
        "Urglevodi": "75,6 г"
    },
    {
        "Title": "Сухой завтрак, CREAM OF WHEAT, обычный, приготовленный на воде, без соли",
        "Calories": "50 кКал",
        "Proteins": "1,44 г",
        "Fats": "0,21 г",
        "Urglevodi": "10,52 г"
    },
    {
        "Title": "Сухой завтрак, CREAM OF WHEAT, обычный, сухой",
        "Calories": "370 кКал",
        "Proteins": "10,5 г",
        "Fats": "1,5 г",
        "Urglevodi": "76,5 г"
    },
    {
        "Title": "Сухой завтрак, готовый к употреблению, GENERAL MILLS TOTAL, Cranberry Crunch",
        "Calories": "328 кКал",
        "Proteins": "6,9 г",
        "Fats": "1,72 г",
        "Urglevodi": "78 г"
    },
    {
        "Title": "Сухой завтрак, готовый к употреблению, GENERAL MILLS, Curves Fruit & Nut Crunch cereal",
        "Calories": "347 кКал",
        "Proteins": "6,12 г",
        "Fats": "3,06 г",
        "Urglevodi": "85,44 г"
    },
    {
        "Title": "Сухой завтрак, готовый к употреблению, GENERAL MILLS, DORA THE EXPLORER",
        "Calories": "366 кКал",
        "Proteins": "5,6 г",
        "Fats": "5,7 г",
        "Urglevodi": "82,8 г"
    },
    {
        "Title": "Сухой завтрак, готовый к употреблению, GENERAL MILLS, Fruity CHEERIOS",
        "Calories": "383 кКал",
        "Proteins": "5,2 г",
        "Fats": "5,2 г",
        "Urglevodi": "84,2 г"
    },
    {
        "Title": "Сухой завтрак, готовый к употреблению, GENERAL MILLS, OATMEAL CRISP with Almonds",
        "Calories": "393 кКал",
        "Proteins": "9,8 г",
        "Fats": "6,7 г",
        "Urglevodi": "78,9 г"
    },
    {
        "Title": "Сухой завтрак, готовый к употреблению, KELLOGG'S SPECIAL K Chocolatey Delight",
        "Calories": "381 кКал",
        "Proteins": "6,5 г",
        "Fats": "7,3 г",
        "Urglevodi": "81,2 г"
    },
    {
        "Title": "Сухой завтрак, готовый к употреблению, QUAKER, QUAKER OAT CINNAMON LIFE",
        "Calories": "373 кКал",
        "Proteins": "9,01 г",
        "Fats": "4,05 г",
        "Urglevodi": "79,16 г"
    },
    {
        "Title": "Сухой завтрак, готовый к употреблению, WEETABIX WHOLE WHEAT CEREAL",
        "Calories": "373 кКал",
        "Proteins": "11,5 г",
        "Fats": "2,8 г",
        "Urglevodi": "77,4 г"
    },
    {
        "Title": "Сухой завтрак, готовый к употреблению, воздушная пшеница подслащенная, любой бренд",
        "Calories": "390 кКал",
        "Proteins": "5,8 г",
        "Fats": "1,3 г",
        "Urglevodi": "90,7 г"
    },
    {
        "Title": "Сухой завтрак, готовый к употреблению, колца со вкусом шоколада, подслащенные, любой бренд",
        "Calories": "415 кКал",
        "Proteins": "4,8 г",
        "Fats": "8,8 г",
        "Urglevodi": "81,9 г"
    },
    {
        "Title": "Сухой завтрак, готовый к употреблению, овес и кукуруза и пшеница, квадратики, подслащенные, с кленовым вкусом",
        "Calories": "430 кКал",
        "Proteins": "6 г",
        "Fats": "9,8 г",
        "Urglevodi": "79,9 г"
    },
    {
        "Title": "Сухой завтрак, готовый к употреблению, пшеница, дробленная, обычная, без сахара и соли",
        "Calories": "337 кКал",
        "Proteins": "11,37 г",
        "Fats": "2,21 г",
        "Urglevodi": "78,76 г"
    },
    {
        "Title": "Сухой завтрак, фарина, крахмал, картофельная мука, обогащенная, приготовленная на воде, без соли",
        "Calories": "53 кКал",
        "Proteins": "1,82 г",
        "Fats": "0,34 г",
        "Urglevodi": "10,92 г"
    },
    {
        "Title": "Тапиока (маниоковое саго), сухая",
        "Calories": "358 кКал",
        "Proteins": "0,19 г",
        "Fats": "0,02 г",
        "Urglevodi": "87,79 г"
    },
    {
        "Title": "Тефф, неприготовленный",
        "Calories": "367 кКал",
        "Proteins": "13,3 г",
        "Fats": "2,38 г",
        "Urglevodi": "65,13 г"
    },
    {
        "Title": "Тефф, приготовленный",
        "Calories": "101 кКал",
        "Proteins": "3,87 г",
        "Fats": "0,65 г",
        "Urglevodi": "17,06 г"
    },
    {
        "Title": "Толокно",
        "Calories": "363 кКал",
        "Proteins": "12,5 г",
        "Fats": "6 г",
        "Urglevodi": "64,9 г"
    },
    {
        "Title": "Тритикале",
        "Calories": "336 кКал",
        "Proteins": "13,05 г",
        "Fats": "2,09 г",
        "Urglevodi": "72,13 г"
    },
    {
        "Title": "Тритикале",
        "Calories": "293 кКал",
        "Proteins": "12,8 г",
        "Fats": "2,08 г",
        "Urglevodi": "54,5 г"
    },
    {
        "Title": "Хомини кукуруза (никстамализированная) белая, консервированная",
        "Calories": "72 кКал",
        "Proteins": "1,48 г",
        "Fats": "0,88 г",
        "Urglevodi": "11,76 г"
    },
    {
        "Title": "Хомини кукуруза (никстамализированная), желтая, консервированная",
        "Calories": "72 кКал",
        "Proteins": "1,48 г",
        "Fats": "0,88 г",
        "Urglevodi": "11,76 г"
    },
    {
        "Title": "Ячменная мука",
        "Calories": "284 кКал",
        "Proteins": "10 г",
        "Fats": "1,6 г",
        "Urglevodi": "56,1 г"
    },
    {
        "Title": "Ячменная мука или крупка",
        "Calories": "345 кКал",
        "Proteins": "10,5 г",
        "Fats": "1,6 г",
        "Urglevodi": "64,42 г"
    },
    {
        "Title": "Ячменный солод",
        "Calories": "361 кКал",
        "Proteins": "10,28 г",
        "Fats": "1,84 г",
        "Urglevodi": "71,2 г"
    },
    {
        "Title": "Ячмень вылущенный",
        "Calories": "354 кКал",
        "Proteins": "12,48 г",
        "Fats": "2,3 г",
        "Urglevodi": "56,18 г"
    },
    {
        "Title": "Ячмень, зерно цельное необработанное",
        "Calories": "288 кКал",
        "Proteins": "10,3 г",
        "Fats": "2,4 г",
        "Urglevodi": "56,4 г"
    },
    {
        "Title": "Ячневая каша по 1-278",
        "Calories": "96 кКал",
        "Proteins": "2,1 г",
        "Fats": "2,9 г",
        "Urglevodi": "15,3 г"
    },
    {
        "Title": "Ячневая крупа",
        "Calories": "313 кКал",
        "Proteins": "10 г",
        "Fats": "1,3 г",
        "Urglevodi": "65,4 г"
    }
]
