Продукт,Калорийность,Белки,Жиры,Углеводы
        "Fats": "2,56 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Свинина, мясо с рёбер средней части",
        "Calories": "211 кКал",
        "Proteins": "19,9 г",
        "Fats": "14,01 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Свинина, мясо с рёбер средней части, жареное на огне",
        "Calories": "260 кКал",
        "Proteins": "27,63 г",
        "Fats": "15,76 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Свинина, мясо с рёбер средней части, жареное на сковороде",
        "Calories": "256 кКал",
        "Proteins": "26,81 г",
        "Fats": "15,71 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Свинина, мясо с рёбер средней части, жареное насковороде.",
        "Calories": "273 кКал",
        "Proteins": "25,82 г",
        "Fats": "18,05 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Свинина, мясо с рёбер средней части, запечённое",
        "Calories": "252 кКал",
        "Proteins": "26,99 г",
        "Fats": "15,15 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Свинина, мясо с рёбер средней части, тушеное",
        "Calories": "255 кКал",
        "Proteins": "26,29 г",
        "Fats": "15,79 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Свинина, нарезаная кусками (ноги, филе, лопатки и ребра), мясо вместе с жиром",
        "Calories": "211 кКал",
        "Proteins": "18,22 г",
        "Fats": "14,79 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Свинина, окорок",
        "Calories": "333 кКал",
        "Proteins": "15 г",
        "Fats": "30,3 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Свинина, окорок в целом",
        "Calories": "245 кКал",
        "Proteins": "17,43 г",
        "Fats": "18,87 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Свинина, окорок в целом, запечённый",
        "Calories": "273 кКал",
        "Proteins": "26,83 г",
        "Fats": "17,61 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Свинина, окорок в целом, постное мясо",
        "Calories": "136 кКал",
        "Proteins": "20,48 г",
        "Fats": "5,41 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Свинина, окорок в целом, постное мясо, запечённый",
        "Calories": "211 кКал",
        "Proteins": "29,41 г",
        "Fats": "9,44 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Свинина, окорок, без костей, мясо с жиром, сырая",
        "Calories": "113 кКал",
        "Proteins": "22,88 г",
        "Fats": "1,71 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Свинина, пашина (брюшина)",
        "Calories": "518 кКал",
        "Proteins": "9,34 г",
        "Fats": "53,01 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Свинина, плечевая часть",
        "Calories": "193 кКал",
        "Proteins": "18,71 г",
        "Fats": "12,51 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Свинина, плечевая часть, запечённая",
        "Calories": "317 кКал",
        "Proteins": "23,47 г",
        "Fats": "24,01 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Свинина, плечевая часть, постное мясо, запечённая",
        "Calories": "228 кКал",
        "Proteins": "26,68 г",
        "Fats": "12,62 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Свинина, плечевая часть, постное мясо, тушеная",
        "Calories": "194 кКал",
        "Proteins": "26,76 г",
        "Fats": "8,87 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Свинина, плечевая часть, тушеная",
        "Calories": "235 кКал",
        "Proteins": "24,88 г",
        "Fats": "14,33 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Свинина, поджарка (из ноги, филе, лопатки и ребрышек)",
        "Calories": "216 кКал",
        "Proteins": "18,95 г",
        "Fats": "14,95 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Свинина, поджарка (из ноги, филе, лопатки и ребрышек), приготовленная",
        "Calories": "238 кКал",
        "Proteins": "26,36 г",
        "Fats": "13,89 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Свинина, поджарка (из окорока, филе и лопатки), постное мясо",
        "Calories": "134 кКал",
        "Proteins": "21,2 г",
        "Fats": "4,86 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Свинина, поджарка(из ноги, филе, лопатки), постное мясо, приготовленная",
        "Calories": "201 кКал",
        "Proteins": "27,51 г",
        "Fats": "9,21 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Свинина, подлопаточная часть",
        "Calories": "128 кКал",
        "Proteins": "21,65 г",
        "Fats": "3,91 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Свинина, подлопаточная часть, жареная на огне",
        "Calories": "155 кКал",
        "Proteins": "27,47 г",
        "Fats": "4,23 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Свинина, постное мясо с рёбер средней части",
        "Calories": "152 кКал",
        "Proteins": "21,8 г",
        "Fats": "6,48 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Свинина, постное мясо с рёбер средней части, жареное на огне на огне",
        "Calories": "216 кКал",
        "Proteins": "29,46 г",
        "Fats": "10,05 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Свинина, постное мясо с рёбер средней части, жареное на сковороде",
        "Calories": "224 кКал",
        "Proteins": "27,68 г",
        "Fats": "11,8 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Свинина, постное мясо с рёбер средней части, запечённое",
        "Calories": "214 кКал",
        "Proteins": "28,81 г",
        "Fats": "10,13 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Свинина, постное мясо с рёбер средней части, тушеное",
        "Calories": "211 кКал",
        "Proteins": "27,95 г",
        "Fats": "10,14 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Свинина, рёбра с грудинки с тонким слоем мяса",
        "Calories": "277 кКал",
        "Proteins": "15,47 г",
        "Fats": "23,4 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Свинина, рёбра с грудинки с тонким слоем мяса, запечённые",
        "Calories": "361 кКал",
        "Proteins": "20,89 г",
        "Fats": "30,86 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Свинина, рёбра с грудинки с тонким слоем мяса, тушеные",
        "Calories": "397 кКал",
        "Proteins": "29,06 г",
        "Fats": "30,3 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Свинина, рёбра с лопаточной части",
        "Calories": "189 кКал",
        "Proteins": "19,34 г",
        "Fats": "11,82 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Свинина, рёбра с лопаточной части без кости, жареные на огне",
        "Calories": "247 кКал",
        "Proteins": "26,28 г",
        "Fats": "15,73 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Свинина, рёбра с лопаточной части без кости, запечённые",
        "Calories": "270 кКал",
        "Proteins": "26,4 г",
        "Fats": "18,31 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Свинина, рёбра с лопаточной части, жареные на огне",
        "Calories": "260 кКал",
        "Proteins": "25,58 г",
        "Fats": "17,56 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Свинина, рёбра с лопаточной части, запечённые",
        "Calories": "359 кКал",
        "Proteins": "21,75 г",
        "Fats": "29,46 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Свинина, рёбра с лопаточной части, постное мясо",
        "Calories": "140 кКал",
        "Proteins": "20,76 г",
        "Fats": "5,64 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Свинина, рёбра с лопаточной части, постное мясо, на кости, жареные на огне",
        "Calories": "216 кКал",
        "Proteins": "27,83 г",
        "Fats": "11,65 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Свинина, рёбра с лопаточной части, постное мясо, на кости, запечённые",
        "Calories": "227 кКал",
        "Proteins": "29,2 г",
        "Fats": "11,38 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Свинина, рёбра с лопаточной части, постное мясо, тушеные",
        "Calories": "247 кКал",
        "Proteins": "27,74 г",
        "Fats": "14,26 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Свинина, рёбра с лопаточной части, только мясо без костей, жареные на огне",
        "Calories": "216 кКал",
        "Proteins": "27,83 г",
        "Fats": "11,65 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Свинина, рёбра с лопаточной части, только мясо, без костей, запечённые",
        "Calories": "219 кКал",
        "Proteins": "29,2 г",
        "Fats": "11,38 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Свинина, рёбра с лопаточной части, тушеные",
        "Calories": "273 кКал",
        "Proteins": "26,49 г",
        "Fats": "17,71 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Свинина, рёбра со спины",
        "Calories": "224 кКал",
        "Proteins": "19,07 г",
        "Fats": "16,33 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Свинина, рёбра со спины, запечённые",
        "Calories": "292 кКал",
        "Proteins": "23,01 г",
        "Fats": "21,51 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Свинина, рёбра со спины, на кости, только мясо",
        "Calories": "172 кКал",
        "Proteins": "20,85 г",
        "Fats": "9,84 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Свинина, рёбра со спины, на кости, только мясо, запечённое",
        "Calories": "255 кКал",
        "Proteins": "24,15 г",
        "Fats": "17,65 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Свинина, рёбра средней части с мясом",
        "Calories": "186 кКал",
        "Proteins": "20,28 г",
        "Fats": "11,04 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Свинина, рёбра средней части с мясом, жареные на огне на огне",
        "Calories": "222 кКал",
        "Proteins": "24,42 г",
        "Fats": "13,04 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Свинина, рёбра средней части с мясом, запечённые",
        "Calories": "248 кКал",
        "Proteins": "26,99 г",
        "Fats": "14,68 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Свинина, рёбра средней части с мясом, постное мясо",
        "Calories": "136 кКал",
        "Proteins": "21,79 г",
        "Fats": "4,8 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Свинина, рёбра средней части с мясом, постное мясо, жареная на огне",
        "Calories": "186 кКал",
        "Proteins": "25,79 г",
        "Fats": "8,36 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Свинина, рёбра средней части с мясом, постное мясо, жаренные на сковороде",
        "Calories": "211 кКал",
        "Proteins": "28,84 г",
        "Fats": "9,73 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Свинина, рёбра средней части с мясом, постное мясо, запечённые",
        "Calories": "206 кКал",
        "Proteins": "28,82 г",
        "Fats": "9,21 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Свинина, рёбра средней части с мясом, постное мясо, тушеное",
        "Calories": "208 кКал",
        "Proteins": "29,03 г",
        "Fats": "9,32 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Свинина, рёбра средней части с мясом, тушеные",
        "Calories": "261 кКал",
        "Proteins": "26,66 г",
        "Fats": "16,28 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Свинина, с добавлением раствора, верхняя часть филе (карбонат, или котлета свиная), жереная на сковороде",
        "Calories": "190 кКал",
        "Proteins": "28,35 г",
        "Fats": "7,66 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Свинина, с добавлением раствора, верхняя часть филе (карбонат, или котлета свиная), постное мясо, жереная на сковороде",
        "Calories": "169 кКал",
        "Proteins": "28,95 г",
        "Fats": "5 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Свинина, с добавлением раствора, отделённый жир",
        "Calories": "508 кКал",
        "Proteins": "9,27 г",
        "Fats": "52,33 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Свинина, с добавлением раствора, отделённый жир, приготовленная",
        "Calories": "585 кКал",
        "Proteins": "10,06 г",
        "Fats": "60,42 г",
        "Urglevodi": "0,32 г"
    },
    {
        "Title": "Свинина, с добавлением раствора, филей, средняя часть, мясо с жиром, сырая",
        "Calories": "114 кКал",
        "Proteins": "20,16 г",
        "Fats": "3,14 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Свинина, с добавлением раствора, филей,лопаточно-плечевая часть, мясо с жиром, сырая",
        "Calories": "169 кКал",
        "Proteins": "17,19 г",
        "Fats": "11,12 г",
        "Urglevodi": "0,16 г"
    },
    {
        "Title": "Свинина, с добавлением раствора, филей,лопаточно-плечевая часть, мясо с жиром, тушеная",
        "Calories": "263 кКал",
        "Proteins": "25,84 г",
        "Fats": "16,94 г",
        "Urglevodi": "0,03 г"
    },
    {
        "Title": "Свинина, с добавлением раствора, филей,лопаточно-плечевая часть,постное мясо, сырая",
        "Calories": "122 кКал",
        "Proteins": "18,29 г",
        "Fats": "5,36 г",
        "Urglevodi": "0,18 г"
    },
    {
        "Title": "Свинина, с добавлением раствора, филей,лопаточно-плечевая часть,постное мясо, тушеная",
        "Calories": "227 кКал",
        "Proteins": "27,58 г",
        "Fats": "12,14 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Свинина, с добавлением раствора, филей,средняя часть, мясо с жиром, запечённая",
        "Calories": "121 кКал",
        "Proteins": "21,5 г",
        "Fats": "3,7 г",
        "Urglevodi": "0,31 г"
    },
    {
        "Title": "Свинина, с добавлением раствора, филей,средняя часть,постное мясо, запечённая",
        "Calories": "116 кКал",
        "Proteins": "21,61 г",
        "Fats": "3,15 г",
        "Urglevodi": "0,31 г"
    },
    {
        "Title": "Свинина, сало",
        "Calories": "748 кКал",
        "Proteins": "5,05 г",
        "Fats": "80,5 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Свинина, свежая, лопатки,передняя нога, отделенное постное мясо, сырая",
        "Calories": "120 кКал",
        "Proteins": "20,26 г",
        "Fats": "3,77 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Свинина, свежая, мясной микс из разных частей тушки и субпродукты, отделенные механически, сырая",
        "Calories": "304 кКал",
        "Proteins": "15,03 г",
        "Fats": "26,54 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Свинина, свежая,приправленная, филей,средняя часть,постное мясо, сырая",
        "Calories": "106 кКал",
        "Proteins": "20,39 г",
        "Fats": "2,09 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Свинина, свежая,разделанная, нарезаная кусками(филей и лопаточная чать), мясо с жиром,сырая",
        "Calories": "177 кКал",
        "Proteins": "20,08 г",
        "Fats": "10,14 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Свинина, средняя часть филе на кости",
        "Calories": "170 кКал",
        "Proteins": "20,71 г",
        "Fats": "9,03 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Свинина, средняя часть филе на кости, жареная на сковороде",
        "Calories": "238 кКал",
        "Proteins": "27,63 г",
        "Fats": "13,32 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Свинина, средняя часть филе на кости, запечённая",
        "Calories": "231 кКал",
        "Proteins": "27,01 г",
        "Fats": "12,8 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Свинина, средняя часть филе на кости, постное мясо",
        "Calories": "127 кКал",
        "Proteins": "21,99 г",
        "Fats": "3,71 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Свинина, средняя часть филе на кости, постное мясо, жареная на огне",
        "Calories": "180 кКал",
        "Proteins": "26,76 г",
        "Fats": "7,29 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Свинина, средняя часть филе на кости, постное мясо, жареная на сковороде",
        "Calories": "195 кКал",
        "Proteins": "29,56 г",
        "Fats": "7,66 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Свинина, средняя часть филе на кости, постное мясо, запечённая",
        "Calories": "194 кКал",
        "Proteins": "28,58 г",
        "Fats": "7,95 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Свинина, средняя часть филе на кости, постное мясо, тушеная",
        "Calories": "200 кКал",
        "Proteins": "30,2 г",
        "Fats": "7,86 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Свинина, средняя часть филе на кости, тушеная",
        "Calories": "242 кКал",
        "Proteins": "28,21 г",
        "Fats": "13,51 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Свинина, ссредняя часть филе на кости, жареная на огне",
        "Calories": "209 кКал",
        "Proteins": "25,61 г",
        "Fats": "11,06 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Свинина, стейк из окорока, без костей, мясо с жиром, жареная на огне",
        "Calories": "158 кКал",
        "Proteins": "27,57 г",
        "Fats": "4,41 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Свинина, стейк из окорока, без костей, мясо с жиром, сырая",
        "Calories": "123 кКал",
        "Proteins": "21,64 г",
        "Fats": "3,39 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Свинина, тазобедренная часть",
        "Calories": "305 кКал",
        "Proteins": "15 г",
        "Fats": "27,2 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Свинина, тушка, мясо вместе с жиром, сырая",
        "Calories": "376 кКал",
        "Proteins": "13,91 г",
        "Fats": "35,07 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Свинина, шейная часть (мякоть)",
        "Calories": "343 кКал",
        "Proteins": "13,6 г",
        "Fats": "31,9 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Свиное сало со спинки, сырое",
        "Calories": "812 кКал",
        "Proteins": "2,92 г",
        "Fats": "88,69 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Свиной жир",
        "Calories": "632 кКал",
        "Proteins": "9,25 г",
        "Fats": "65,7 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Свиной жир, отделённый с ветчины",
        "Calories": "515 кКал",
        "Proteins": "7,5 г",
        "Fats": "53 г",
        "Urglevodi": "1,87 г"
    },
    {
        "Title": "Свиной жир, отделённый с ветчины, разогретый",
        "Calories": "507 кКал",
        "Proteins": "8,77 г",
        "Fats": "51,57 г",
        "Urglevodi": "2 г"
    },
    {
        "Title": "Свиной жир, приготовленный",
        "Calories": "626 кКал",
        "Proteins": "7,06 г",
        "Fats": "66,1 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Свиной жир, топлёный из бекона, приготовленный",
        "Calories": "898 кКал",
        "Proteins": "0,07 г",
        "Fats": "99,5 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Свиные ноги (копытца) засоленные",
        "Calories": "140 кКал",
        "Proteins": "11,63 г",
        "Fats": "10,02 г",
        "Urglevodi": "0,01 г"
    },
    {
        "Title": "Селезенка свиная",
        "Calories": "100 кКал",
        "Proteins": "17,86 г",
        "Fats": "2,59 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Селезенка свиная, тушеная",
        "Calories": "149 кКал",
        "Proteins": "28,2 г",
        "Fats": "3,2 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Сердце свиное",
        "Calories": "118 кКал",
        "Proteins": "17,27 г",
        "Fats": "4,36 г",
        "Urglevodi": "1,33 г"
    },
    {
        "Title": "Сердце свиное",
        "Calories": "101 кКал",
        "Proteins": "16,2 г",
        "Fats": "4 г",
        "Urglevodi": "2,6 г"
    },
    {
        "Title": "Сердце свиное, тушеная",
        "Calories": "148 кКал",
        "Proteins": "23,6 г",
        "Fats": "5,05 г",
        "Urglevodi": "0,4 г"
    },
    {
        "Title": "Уши свиные",
        "Calories": "234 кКал",
        "Proteins": "22,45 г",
        "Fats": "15,1 г",
        "Urglevodi": "0,6 г"
    },
    {
        "Title": "Уши свиные",
        "Calories": "211 кКал",
        "Proteins": "21 г",
        "Fats": "14,1 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Уши свиные, вареные на медленном огне",
        "Calories": "166 кКал",
        "Proteins": "15,95 г",
        "Fats": "10,8 г",
        "Urglevodi": "0,2 г"
    },
    {
        "Title": "Фарш свиной сосисочный, консервы",
        "Calories": "244 кКал",
        "Proteins": "10,6 г",
        "Fats": "20,4 г",
        "Urglevodi": "4,3 г"
    },
    {
        "Title": "Фарш свиной, 21% жира",
        "Calories": "263 кКал",
        "Proteins": "16,88 г",
        "Fats": "21,19 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Фарш свиной, 21% жира, приготовленный",
        "Calories": "297 кКал",
        "Proteins": "25,69 г",
        "Fats": "20,77 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Фарш свиной, 72% мяса / 28% жира, жареный на сковороде",
        "Calories": "377 кКал",
        "Proteins": "22,59 г",
        "Fats": "31,42 г",
        "Urglevodi": "1,08 г"
    },
    {
        "Title": "Фарш свиной, 72% мяса / 28% жира, приготовленный",
        "Calories": "393 кКал",
        "Proteins": "22,83 г",
        "Fats": "32,93 г",
        "Urglevodi": "1,39 г"
    },
    {
        "Title": "Фарш свиной, 84% мяса / 16% жира",
        "Calories": "218 кКал",
        "Proteins": "17,99 г",
        "Fats": "16 г",
        "Urglevodi": "0,44 г"
    },
    {
        "Title": "Фарш свиной, 84% мяса / 16% жира, жареный на сковороде",
        "Calories": "301 кКал",
        "Proteins": "27,14 г",
        "Fats": "21,39 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Фарш свиной, 84% мяса / 16% жира, приготовленный",
        "Calories": "289 кКал",
        "Proteins": "26,69 г",
        "Fats": "20,04 г",
        "Urglevodi": "0,58 г"
    },
    {
        "Title": "Фарш свиной, 96% мяса / 4% жира",
        "Calories": "121 кКал",
        "Proteins": "21,1 г",
        "Fats": "4 г",
        "Urglevodi": "0,21 г"
    },
    {
        "Title": "Фарш свиной, 96% мяса / 4% жира, жареный на сковороде",
        "Calories": "185 кКал",
        "Proteins": "31,69 г",
        "Fats": "6,2 г",
        "Urglevodi": "0,57 г"
    },
    {
        "Title": "Фарш свиной, 96% мяса / 4% жира, приготовленный",
        "Calories": "187 кКал",
        "Proteins": "30,55 г",
        "Fats": "7,15 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Хвост свиной",
        "Calories": "378 кКал",
        "Proteins": "17,75 г",
        "Fats": "33,5 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Хвост свиной мясокостный",
        "Calories": "422 кКал",
        "Proteins": "16,8 г",
        "Fats": "39,4 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Хвост свиной, вареный на медленном огне",
        "Calories": "396 кКал",
        "Proteins": "17 г",
        "Fats": "35,8 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Шницель отбивной из свинины, по 1-416",
        "Calories": "403 кКал",
        "Proteins": "19 г",
        "Fats": "32,2 г",
        "Urglevodi": "8,8 г"
    },
    {
        "Title": "Шницель рубленый из свинины, по 1-442",
        "Calories": "473 кКал",
        "Proteins": "13,5 г",
        "Fats": "42,5 г",
        "Urglevodi": "9 г"
    },
    {
        "Title": "Щековина свиная (щёки, баки)",
        "Calories": "655 кКал",
        "Proteins": "6,38 г",
        "Fats": "69,61 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Эскалоп из свинины, по 1-412",
        "Calories": "363 кКал",
        "Proteins": "18,1 г",
        "Fats": "32,3 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Язык свиной",
        "Calories": "225 кКал",
        "Proteins": "16,3 г",
        "Fats": "17,2 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Язык свиной",
        "Calories": "208 кКал",
        "Proteins": "15,9 г",
        "Fats": "16 г",
        "Urglevodi": "2,1 г"
    },
    {
        "Title": "Язык свиной отварной",
        "Calories": "302,2 кКал",
        "Proteins": "26,206 г",
        "Fats": "21,926 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Язык свиной, тушеный",
        "Calories": "271 кКал",
        "Proteins": "24,1 г",
        "Fats": "18,6 г",
        "Urglevodi": "0 г"
    }
]
