Продукт,Калорийность,Белки,Жиры,Углеводы 
        "Fats": "3 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Филе Куриное Аладин [Ашан]",
        "Calories": "340 кКал",
        "Proteins": "17 г",
        "Fats": "15,7 г",
        "Urglevodi": "12 г"
    },
    {
        "Title": "Филе Куриное Запеченое [Ашан]",
        "Calories": "135 кКал",
        "Proteins": "23 г",
        "Fats": "8,9 г",
        "Urglevodi": "0,7 г"
    },
    {
        "Title": "Филе Куриное Отварное [Ашан]",
        "Calories": "204 кКал",
        "Proteins": "14 г",
        "Fats": "16 г",
        "Urglevodi": "1 г"
    },
    {
        "Title": "Филе Курицы [Ашан]",
        "Calories": "143 кКал",
        "Proteins": "24,4 г",
        "Fats": "4,6 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Филе Сазана [Ашан]",
        "Calories": "97 кКал",
        "Proteins": "18,2 г",
        "Fats": "2,7 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Филе Сельди [Ашан]",
        "Calories": "191 кКал",
        "Proteins": "11,8 г",
        "Fats": "16 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Филе Тилапии [Ашан]",
        "Calories": "82 кКал",
        "Proteins": "17 г",
        "Fats": "1,5 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Филе Трески [Ашан]",
        "Calories": "82 кКал",
        "Proteins": "18 г",
        "Fats": "1 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Филе Трески Спинка [Ашан]",
        "Calories": "69 кКал",
        "Proteins": "16 г",
        "Fats": "0,6 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Филе Тунца [Ашан]",
        "Calories": "103 кКал",
        "Proteins": "23,4 г",
        "Fats": "1 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Филе Хека с Овощами на Пару [Ашан]",
        "Calories": "79 кКал",
        "Proteins": "10,8 г",
        "Fats": "2,1 г",
        "Urglevodi": "4,1 г"
    },
    {
        "Title": "Филейный Край Говяжий [Ашан]",
        "Calories": "130 кКал",
        "Proteins": "18 г",
        "Fats": "6,5 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Филейный Край Телячий [Ашан]",
        "Calories": "94 кКал",
        "Proteins": "19 г",
        "Fats": "2 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Финики [Ашан]",
        "Calories": "265 кКал",
        "Proteins": "2 г",
        "Fats": "0,5 г",
        "Urglevodi": "67,5 г"
    },
    {
        "Title": "Финики без Косточки [Ашан]",
        "Calories": "290 кКал",
        "Proteins": "2,5 г",
        "Fats": "0,5 г",
        "Urglevodi": "69 г"
    },
    {
        "Title": "Финики Иран [Ашан]",
        "Calories": "255 кКал",
        "Proteins": "2 г",
        "Fats": "0,5 г",
        "Urglevodi": "67,5 г"
    },
    {
        "Title": "Финики Отборные Тунис [Ашан]",
        "Calories": "265 кКал",
        "Proteins": "2 г",
        "Fats": "0 г",
        "Urglevodi": "67,5 г"
    },
    {
        "Title": "Финики Сушёные [Ашан]",
        "Calories": "250 кКал",
        "Proteins": "2,5 г",
        "Fats": "0,5 г",
        "Urglevodi": "58 г"
    },
    {
        "Title": "Финики Сушеные без Косточек [Ашан]",
        "Calories": "320 кКал",
        "Proteins": "1 г",
        "Fats": "0 г",
        "Urglevodi": "79 г"
    },
    {
        "Title": "Финики Сушёные Отборные [Ашан]",
        "Calories": "305 кКал",
        "Proteins": "2,2 г",
        "Fats": "0,5 г",
        "Urglevodi": "71,9 г"
    },
    {
        "Title": "Фисташки [Ашан]",
        "Calories": "620 кКал",
        "Proteins": "22 г",
        "Fats": "52 г",
        "Urglevodi": "17 г"
    },
    {
        "Title": "Форель [Ашан]",
        "Calories": "181 кКал",
        "Proteins": "14,9 г",
        "Fats": "9,2 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Форель Карельская [Ашан]",
        "Calories": "179 кКал",
        "Proteins": "18,6 г",
        "Fats": "11,4 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Форель Ломтики Слабосоленая по-Норвежски [Ашан]",
        "Calories": "197 кКал",
        "Proteins": "16 г",
        "Fats": "14,8 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Форель Радужная [Ашан]",
        "Calories": "127 кКал",
        "Proteins": "19 г",
        "Fats": "5,6 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Форель Слабосоленая [Ашан]",
        "Calories": "207 кКал",
        "Proteins": "21 г",
        "Fats": "13,7 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Форель Филе-Кусок Слабосоленая [Ашан]",
        "Calories": "148 кКал",
        "Proteins": "16,4 г",
        "Fats": "9,1 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Форель Филе-Кусок Холодного Копчения [Ашан]",
        "Calories": "146 кКал",
        "Proteins": "19,2 г",
        "Fats": "7,7 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Французский Мини Багет со Злаками [Ашан]",
        "Calories": "244 кКал",
        "Proteins": "7,3 г",
        "Fats": "0,8 г",
        "Urglevodi": "51,9 г"
    },
    {
        "Title": "Французский Традиционный Багет [Ашан]",
        "Calories": "234 кКал",
        "Proteins": "7,2 г",
        "Fats": "0,8 г",
        "Urglevodi": "49,5 г"
    },
    {
        "Title": "Фрикадельки Мясные в Томатном Соусе [Ашан]",
        "Calories": "110 кКал",
        "Proteins": "6 г",
        "Fats": "8 г",
        "Urglevodi": "4 г"
    },
    {
        "Title": "Фруктовое Пюре Яблоко/Груша Био [Ашан]",
        "Calories": "107 кКал",
        "Proteins": "0,4 г",
        "Fats": "0,3 г",
        "Urglevodi": "24,3 г"
    },
    {
        "Title": "Фруктовый Хлеб [Ашан]",
        "Calories": "307 кКал",
        "Proteins": "7,6 г",
        "Fats": "7,4 г",
        "Urglevodi": "52 г"
    },
    {
        "Title": "Фундук в Шоколаде [Ашан]",
        "Calories": "580 кКал",
        "Proteins": "6,5 г",
        "Fats": "41 г",
        "Urglevodi": "46 г"
    },
    {
        "Title": "Фундук Жареный [Ашан]",
        "Calories": "680 кКал",
        "Proteins": "15 г",
        "Fats": "65 г",
        "Urglevodi": "9,5 г"
    },
    {
        "Title": "Фундук Необжаренный [Ашан]",
        "Calories": "650 кКал",
        "Proteins": "15 г",
        "Fats": "61 г",
        "Urglevodi": "9 г"
    },
    {
        "Title": "Фундук Сушеный [Ашан]",
        "Calories": "666 кКал",
        "Proteins": "14,3 г",
        "Fats": "61,2 г",
        "Urglevodi": "13,4 г"
    },
    {
        "Title": "Фунчеза [Ашан]",
        "Calories": "117 кКал",
        "Proteins": "8,1 г",
        "Fats": "7,6 г",
        "Urglevodi": "4 г"
    },
    {
        "Title": "Фунчеза с Овощами [Ашан]",
        "Calories": "125 кКал",
        "Proteins": "0,4 г",
        "Fats": "6,5 г",
        "Urglevodi": "16,5 г"
    },
    {
        "Title": "Фунчоза по-Корейски [Ашан]",
        "Calories": "114 кКал",
        "Proteins": "1,3 г",
        "Fats": "7 г",
        "Urglevodi": "9 г"
    },
    {
        "Title": "Хала Плетеная с Маком [Ашан]",
        "Calories": "263 кКал",
        "Proteins": "7,5 г",
        "Fats": "2,9 г",
        "Urglevodi": "50,5 г"
    },
    {
        "Title": "Халва Зебра [Ашан]",
        "Calories": "340 кКал",
        "Proteins": "1,5 г",
        "Fats": "0,5 г",
        "Urglevodi": "89 г"
    },
    {
        "Title": "Халва Кунжутная [Ашан]",
        "Calories": "550 кКал",
        "Proteins": "17 г",
        "Fats": "34 г",
        "Urglevodi": "45 г"
    },
    {
        "Title": "Халва Молочная с Миндалем [Ашан]",
        "Calories": "340 кКал",
        "Proteins": "1,5 г",
        "Fats": "0,5 г",
        "Urglevodi": "89 г"
    },
    {
        "Title": "Халва Молочная с Фундуком [Ашан]",
        "Calories": "340 кКал",
        "Proteins": "1,5 г",
        "Fats": "0,5 г",
        "Urglevodi": "89 г"
    },
    {
        "Title": "Халва Подсолнечная [Ашан]",
        "Calories": "516 кКал",
        "Proteins": "11,6 г",
        "Fats": "30 г",
        "Urglevodi": "41 г"
    },
    {
        "Title": "Халва Подсолнечная с Какао [Ашан]",
        "Calories": "520 кКал",
        "Proteins": "12 г",
        "Fats": "30 г",
        "Urglevodi": "51 г"
    },
    {
        "Title": "Халва Подсолнечная с Маком [Ашан]",
        "Calories": "550 кКал",
        "Proteins": "13 г",
        "Fats": "41 г",
        "Urglevodi": "34 г"
    },
    {
        "Title": "Халва Подсолнечная с Ядрами Подсолнечника [Ашан]",
        "Calories": "560 кКал",
        "Proteins": "13 г",
        "Fats": "37 г",
        "Urglevodi": "43 г"
    },
    {
        "Title": "Халва с Фисташкой Ромбик [Ашан]",
        "Calories": "354 кКал",
        "Proteins": "9 г",
        "Fats": "19 г",
        "Urglevodi": "21,5 г"
    },
    {
        "Title": "Халва Сникерс [Ашан]",
        "Calories": "482 кКал",
        "Proteins": "11 г",
        "Fats": "30 г",
        "Urglevodi": "42 г"
    },
    {
        "Title": "Халва Тахинно-Арахисовая [Ашан]",
        "Calories": "490 кКал",
        "Proteins": "14 г",
        "Fats": "27 г",
        "Urglevodi": "48 г"
    },
    {
        "Title": "Халуми [Ашан]",
        "Calories": "287 кКал",
        "Proteins": "20 г",
        "Fats": "22 г",
        "Urglevodi": "1,8 г"
    },
    {
        "Title": "Хамон Курадо [Ашан]",
        "Calories": "219 кКал",
        "Proteins": "29,2 г",
        "Fats": "11,2 г",
        "Urglevodi": "0,3 г"
    },
    {
        "Title": "Хамса Холодного Копчения [Ашан]",
        "Calories": "249 кКал",
        "Proteins": "22 г",
        "Fats": "17 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Хачапури с Курицей и Грибами [Ашан]",
        "Calories": "473 кКал",
        "Proteins": "14,7 г",
        "Fats": "27,8 г",
        "Urglevodi": "38,8 г"
    },
    {
        "Title": "Хинкали [Ашан]",
        "Calories": "245 кКал",
        "Proteins": "8,2 г",
        "Fats": "12 г",
        "Urglevodi": "26 г"
    },
    {
        "Title": "Хлеб 8 Злаков [Ашан]",
        "Calories": "250 кКал",
        "Proteins": "13 г",
        "Fats": "5 г",
        "Urglevodi": "39 г"
    },
    {
        "Title": "Хлеб 8 Злаков Сереформ [Ашан]",
        "Calories": "350 кКал",
        "Proteins": "17 г",
        "Fats": "5 г",
        "Urglevodi": "58 г"
    },
    {
        "Title": "Хлеб Альпийский Рустик [Ашан]",
        "Calories": "298 кКал",
        "Proteins": "12,4 г",
        "Fats": "11,3 г",
        "Urglevodi": "36,8 г"
    },
    {
        "Title": "Хлеб Арбатский [Ашан]",
        "Calories": "268 кКал",
        "Proteins": "8,3 г",
        "Fats": "2,2 г",
        "Urglevodi": "52,4 г"
    },
    {
        "Title": "Хлеб Баварский [Ашан]",
        "Calories": "236 кКал",
        "Proteins": "8,7 г",
        "Fats": "3,4 г",
        "Urglevodi": "41,2 г"
    },
    {
        "Title": "Хлеб Белый Формовой [Ашан]",
        "Calories": "267 кКал",
        "Proteins": "8,2 г",
        "Fats": "0,9 г",
        "Urglevodi": "54,9 г"
    },
    {
        "Title": "Хлеб Богатырский с Отрубями [Ашан]",
        "Calories": "276 кКал",
        "Proteins": "9,5 г",
        "Fats": "4,6 г",
        "Urglevodi": "54,6 г"
    },
    {
        "Title": "Хлеб Бодрый [Ашан]",
        "Calories": "326 кКал",
        "Proteins": "14 г",
        "Fats": "1,9 г",
        "Urglevodi": "57,6 г"
    },
    {
        "Title": "Хлеб Бородино [Ашан]",
        "Calories": "213 кКал",
        "Proteins": "7,6 г",
        "Fats": "1,2 г",
        "Urglevodi": "41,7 г"
    },
    {
        "Title": "Хлеб Бородинский [Ашан]",
        "Calories": "228 кКал",
        "Proteins": "6,9 г",
        "Fats": "1,3 г",
        "Urglevodi": "39 г"
    },
    {
        "Title": "Хлеб Бородинский Новый [Ашан]",
        "Calories": "160 кКал",
        "Proteins": "4,2 г",
        "Fats": "0,8 г",
        "Urglevodi": "36,7 г"
    },
    {
        "Title": "Хлеб Брусничная Поляна [Ашан]",
        "Calories": "245 кКал",
        "Proteins": "9,3 г",
        "Fats": "2,1 г",
        "Urglevodi": "48,8 г"
    },
    {
        "Title": "Хлеб Гречишный Темный [Ашан]",
        "Calories": "328 кКал",
        "Proteins": "19 г",
        "Fats": "8 г",
        "Urglevodi": "45 г"
    },
    {
        "Title": "Хлеб Дарница [Ашан]",
        "Calories": "248 кКал",
        "Proteins": "8,9 г",
        "Fats": "3,3 г",
        "Urglevodi": "44,5 г"
    },
    {
        "Title": "Хлеб Деревенский [Ашан]",
        "Calories": "262 кКал",
        "Proteins": "8,8 г",
        "Fats": "1,1 г",
        "Urglevodi": "54,4 г"
    },
    {
        "Title": "Хлеб Деревенский с Отрубями [Ашан]",
        "Calories": "259 кКал",
        "Proteins": "8,8 г",
        "Fats": "1,1 г",
        "Urglevodi": "52,5 г"
    },
    {
        "Title": "Хлеб Дижонский [Ашан]",
        "Calories": "232 кКал",
        "Proteins": "8,6 г",
        "Fats": "2,9 г",
        "Urglevodi": "43,7 г"
    },
    {
        "Title": "Хлеб для Сэндвичей [Ашан]",
        "Calories": "259 кКал",
        "Proteins": "7 г",
        "Fats": "3 г",
        "Urglevodi": "51 г"
    },
    {
        "Title": "Хлеб Домашний [Ашан]",
        "Calories": "215 кКал",
        "Proteins": "7,8 г",
        "Fats": "1 г",
        "Urglevodi": "45 г"
    },
    {
        "Title": "Хлеб Домашний на Молоке [Ашан]",
        "Calories": "278 кКал",
        "Proteins": "9,5 г",
        "Fats": "1,9 г",
        "Urglevodi": "59,3 г"
    },
    {
        "Title": "Хлеб Женевский Кукурузный [Ашан]",
        "Calories": "295 кКал",
        "Proteins": "8,7 г",
        "Fats": "11,6 г",
        "Urglevodi": "44 г"
    },
    {
        "Title": "Хлеб Зерновой [Ашан]",
        "Calories": "206 кКал",
        "Proteins": "8 г",
        "Fats": "3,4 г",
        "Urglevodi": "35,4 г"
    },
    {
        "Title": "Хлеб Картофельный [Ашан]",
        "Calories": "232 кКал",
        "Proteins": "7,3 г",
        "Fats": "2,1 г",
        "Urglevodi": "50,3 г"
    },
    {
        "Title": "Хлеб Кефирный [Ашан]",
        "Calories": "267 кКал",
        "Proteins": "8,2 г",
        "Fats": "0,9 г",
        "Urglevodi": "54,9 г"
    },
    {
        "Title": "Хлеб Корона с Кунжутом [Ашан]",
        "Calories": "267 кКал",
        "Proteins": "8,2 г",
        "Fats": "0,9 г",
        "Urglevodi": "54,9 г"
    },
    {
        "Title": "Хлеб Корона с Маком [Ашан]",
        "Calories": "267 кКал",
        "Proteins": "8,2 г",
        "Fats": "0,9 г",
        "Urglevodi": "54,9 г"
    },
    {
        "Title": "Хлеб Кукурузный [Ашан]",
        "Calories": "256 кКал",
        "Proteins": "9,4 г",
        "Fats": "1,2 г",
        "Urglevodi": "50,5 г"
    },
    {
        "Title": "Хлеб Кукурузный Особый [Ашан]",
        "Calories": "273 кКал",
        "Proteins": "11 г",
        "Fats": "4,8 г",
        "Urglevodi": "46,4 г"
    },
    {
        "Title": "Хлеб Кукурузный с Сыром [Ашан]",
        "Calories": "265 кКал",
        "Proteins": "9,4 г",
        "Fats": "1,5 г",
        "Urglevodi": "50,5 г"
    },
    {
        "Title": "Хлеб Кукурузный с Тыквой [Ашан]",
        "Calories": "252 кКал",
        "Proteins": "8,7 г",
        "Fats": "3,7 г",
        "Urglevodi": "45 г"
    },
    {
        "Title": "Хлеб Луковый [Ашан]",
        "Calories": "243 кКал",
        "Proteins": "7,1 г",
        "Fats": "3,8 г",
        "Urglevodi": "45 г"
    },
    {
        "Title": "Хлеб Мариинский с Изюмом [Ашан]",
        "Calories": "227 кКал",
        "Proteins": "8,6 г",
        "Fats": "1,1 г",
        "Urglevodi": "45,7 г"
    },
    {
        "Title": "Хлеб Монастырский [Ашан]",
        "Calories": "340 кКал",
        "Proteins": "13,3 г",
        "Fats": "5,3 г",
        "Urglevodi": "59,9 г"
    },
    {
        "Title": "Хлеб Мультизерновой Весовой [Ашан]",
        "Calories": "206 кКал",
        "Proteins": "7 г",
        "Fats": "2,6 г",
        "Urglevodi": "38,6 г"
    },
    {
        "Title": "Хлеб Немецкий [Ашан]",
        "Calories": "194 кКал",
        "Proteins": "6,1 г",
        "Fats": "2,6 г",
        "Urglevodi": "36,6 г"
    },
    {
        "Title": "Хлеб Нива [Ашан]",
        "Calories": "257 кКал",
        "Proteins": "7,5 г",
        "Fats": "2,8 г",
        "Urglevodi": "49,2 г"
    },
    {
        "Title": "Хлеб Нордлендер [Ашан]",
        "Calories": "298 кКал",
        "Proteins": "12,4 г",
        "Fats": "11,3 г",
        "Urglevodi": "36,8 г"
    },
    {
        "Title": "Хлеб Паве Гурман [Ашан]",
        "Calories": "240 кКал",
        "Proteins": "8 г",
        "Fats": "1 г",
        "Urglevodi": "48 г"
    },
    {
        "Title": "Хлеб Парижский с Кунжутом [Ашан]",
        "Calories": "300 кКал",
        "Proteins": "10 г",
        "Fats": "4 г",
        "Urglevodi": "55 г"
    },
    {
        "Title": "Хлеб Подсолнух [Ашан]",
        "Calories": "262 кКал",
        "Proteins": "8,6 г",
        "Fats": "7,4 г",
        "Urglevodi": "40,3 г"
    },
    {
        "Title": "Хлеб Посольский [Ашан]",
        "Calories": "262 кКал",
        "Proteins": "9,4 г",
        "Fats": "7 г",
        "Urglevodi": "40,3 г"
    },
    {
        "Title": "Хлеб Прибалтийский [Ашан]",
        "Calories": "220 кКал",
        "Proteins": "8 г",
        "Fats": "1 г",
        "Urglevodi": "45 г"
    },
    {
        "Title": "Хлеб Пшенично-Ржаной [Ашан]",
        "Calories": "223 кКал",
        "Proteins": "7,5 г",
        "Fats": "1 г",
        "Urglevodi": "46 г"
    },
    {
        "Title": "Хлеб Пшеничный Знатный [Ашан]",
        "Calories": "244 кКал",
        "Proteins": "7,8 г",
        "Fats": "1,3 г",
        "Urglevodi": "51,2 г"
    },
    {
        "Title": "Хлеб Ржано-Пшеничный [Ашан]",
        "Calories": "210 кКал",
        "Proteins": "6,8 г",
        "Fats": "1,2 г",
        "Urglevodi": "40 г"
    },
    {
        "Title": "Хлеб Ржано-Пшеничный Столичный [Ашан]",
        "Calories": "210 кКал",
        "Proteins": "7 г",
        "Fats": "1,2 г",
        "Urglevodi": "45,8 г"
    },
    {
        "Title": "Хлеб Ржаной [Ашан]",
        "Calories": "199 кКал",
        "Proteins": "5,6 г",
        "Fats": "1,1 г",
        "Urglevodi": "43,3 г"
    },
    {
        "Title": "Хлеб Ржаной Баварский [Ашан]",
        "Calories": "248 кКал",
        "Proteins": "8,7 г",
        "Fats": "3,4 г",
        "Urglevodi": "41,2 г"
    },
    {
        "Title": "Хлеб Ржаной Мини [Ашан]",
        "Calories": "220 кКал",
        "Proteins": "6 г",
        "Fats": "1 г",
        "Urglevodi": "46 г"
    },
    {
        "Title": "Хлеб Ржаной с Кориандром [Ашан]",
        "Calories": "222 кКал",
        "Proteins": "6,9 г",
        "Fats": "2,4 г",
        "Urglevodi": "43,3 г"
    },
    {
        "Title": "Хлеб Рижский Особый [Ашан]",
        "Calories": "215 кКал",
        "Proteins": "6,4 г",
        "Fats": "1 г",
        "Urglevodi": "45 г"
    },
    {
        "Title": "Хлеб Рыбацкий [Ашан]",
        "Calories": "230 кКал",
        "Proteins": "8 г",
        "Fats": "1 г",
        "Urglevodi": "47 г"
    },
    {
        "Title": "Хлеб с Изюмом и Брусникой [Ашан]",
        "Calories": "205 кКал",
        "Proteins": "9,3 г",
        "Fats": "2,1 г",
        "Urglevodi": "48,4 г"
    },
    {
        "Title": "Хлеб с Мюсли Весовой [Ашан]",
        "Calories": "238 кКал",
        "Proteins": "6,1 г",
        "Fats": "2 г",
        "Urglevodi": "48,9 г"
    },
    {
        "Title": "Хлеб с Отрубями [Ашан]",
        "Calories": "268 кКал",
        "Proteins": "9,6 г",
        "Fats": "3,8 г",
        "Urglevodi": "47,7 г"
    },
    {
        "Title": "Хлеб с Семенами Подсолнечника [Ашан]",
        "Calories": "238 кКал",
        "Proteins": "7,6 г",
        "Fats": "0,9 г",
        "Urglevodi": "46,2 г"
    },
    {
        "Title": "Хлеб с Семенами Тыквы [Ашан]",
        "Calories": "230 кКал",
        "Proteins": "8,2 г",
        "Fats": "2,6 г",
        "Urglevodi": "43,5 г"
    },
    {
        "Title": "Хлеб с Сыром Весовой [Ашан]",
        "Calories": "385 кКал",
        "Proteins": "7,8 г",
        "Fats": "20,2 г",
        "Urglevodi": "42,3 г"
    },
    {
        "Title": "Хлеб Сандвич [Ашан]",
        "Calories": "274 кКал",
        "Proteins": "7,8 г",
        "Fats": "3,9 г",
        "Urglevodi": "50,8 г"
    },
    {
        "Title": "Хлеб Сельский [Ашан]",
        "Calories": "216 кКал",
        "Proteins": "7,8 г",
        "Fats": "0,9 г",
        "Urglevodi": "43,3 г"
    },
    {
        "Title": "Хлеб Сельский Овальный [Ашан]",
        "Calories": "267 кКал",
        "Proteins": "8,2 г",
        "Fats": "0,9 г",
        "Urglevodi": "54,9 г"
    },
    {
        "Title": "Хлеб Славянский [Ашан]",
        "Calories": "204 кКал",
        "Proteins": "6,8 г",
        "Fats": "1,2 г",
        "Urglevodi": "40 г"
    },
    {
        "Title": "Хлеб Солнечный [Ашан]",
        "Calories": "260 кКал",
        "Proteins": "8 г",
        "Fats": "4 г",
        "Urglevodi": "49 г"
    },
    {
        "Title": "Хлеб Солнышко [Ашан]",
        "Calories": "221 кКал",
        "Proteins": "6,9 г",
        "Fats": "1,2 г",
        "Urglevodi": "43,4 г"
    },
    {
        "Title": "Хлеб Старорусский с Клюквой [Ашан]",
        "Calories": "245 кКал",
        "Proteins": "9,3 г",
        "Fats": "2,1 г",
        "Urglevodi": "48,8 г"
    },
    {
        "Title": "Хлеб Столичный [Ашан]",
        "Calories": "204 кКал",
        "Proteins": "6,8 г",
        "Fats": "1,2 г",
        "Urglevodi": "40 г"
    },
    {
        "Title": "Хлеб Столичный Круглый [Ашан]",
        "Calories": "210 кКал",
        "Proteins": "7 г",
        "Fats": "1,2 г",
        "Urglevodi": "45,8 г"
    },
    {
        "Title": "Хлеб Суоми [Ашан]",
        "Calories": "273 кКал",
        "Proteins": "11,7 г",
        "Fats": "3,7 г",
        "Urglevodi": "47,2 г"
    },
    {
        "Title": "Хлеб Тверской [Ашан]",
        "Calories": "179 кКал",
        "Proteins": "5,8 г",
        "Fats": "0,9 г",
        "Urglevodi": "39,5 г"
    },
    {
        "Title": "Хлеб Украинский [Ашан]",
        "Calories": "297 кКал",
        "Proteins": "9,5 г",
        "Fats": "1,2 г",
        "Urglevodi": "66,3 г"
    },
    {
        "Title": "Хлеб Украинский Новый [Ашан]",
        "Calories": "210 кКал",
        "Proteins": "6,8 г",
        "Fats": "1,2 г",
        "Urglevodi": "40 г"
    },
    {
        "Title": "Хлеб Фитнес [Ашан]",
        "Calories": "290 кКал",
        "Proteins": "12,2 г",
        "Fats": "9,1 г",
        "Urglevodi": "40,1 г"
    },
    {
        "Title": "Хлеб Французский [Ашан]",
        "Calories": "260 кКал",
        "Proteins": "8,2 г",
        "Fats": "0,9 г",
        "Urglevodi": "54,9 г"
    },
    {
        "Title": "Хлеб Царский [Ашан]",
        "Calories": "280 кКал",
        "Proteins": "10 г",
        "Fats": "8 г",
        "Urglevodi": "41 г"
    },
    {
        "Title": "Хлеб Цельнозерновой [Ашан]",
        "Calories": "208 кКал",
        "Proteins": "6,7 г",
        "Fats": "5,6 г",
        "Urglevodi": "31,6 г"
    },
    {
        "Title": "Хлеб Цельнозерновой Весовой [Ашан]",
        "Calories": "303 кКал",
        "Proteins": "11,6 г",
        "Fats": "23,4 г",
        "Urglevodi": "11,7 г"
    },
    {
        "Title": "Хлеб Чемпион [Ашан]",
        "Calories": "263 кКал",
        "Proteins": "7,5 г",
        "Fats": "1 г",
        "Urglevodi": "46 г"
    },
    {
        "Title": "Хлеб Черный Русский [Ашан]",
        "Calories": "256 кКал",
        "Proteins": "8,1 г",
        "Fats": "2,4 г",
        "Urglevodi": "49,5 г"
    },
    {
        "Title": "Хлеб Шведский [Ашан]",
        "Calories": "406 кКал",
        "Proteins": "23,8 г",
        "Fats": "18,3 г",
        "Urglevodi": "36,7 г"
    },
    {
        "Title": "Хлеб Швейцарский [Ашан]",
        "Calories": "192 кКал",
        "Proteins": "6,8 г",
        "Fats": "0,9 г",
        "Urglevodi": "42,3 г"
    },
    {
        "Title": "Хлебные Палочки [Ашан]",
        "Calories": "401 кКал",
        "Proteins": "11,4 г",
        "Fats": "6 г",
        "Urglevodi": "73 г"
    },
    {
        "Title": "Хлебные Палочки Простые [Ашан]",
        "Calories": "367 кКал",
        "Proteins": "10,6 г",
        "Fats": "5,6 г",
        "Urglevodi": "66,9 г"
    },
    {
        "Title": "Хлебушек Фитнес [Ашан]",
        "Calories": "270 кКал",
        "Proteins": "8 г",
        "Fats": "3 г",
        "Urglevodi": "52 г"
    },
    {
        "Title": "Хлебушки Ржаные [Ашан]",
        "Calories": "300 кКал",
        "Proteins": "7,5 г",
        "Fats": "8 г",
        "Urglevodi": "47 г"
    },
    {
        "Title": "Хлебцы [Ашан]",
        "Calories": "316 кКал",
        "Proteins": "10 г",
        "Fats": "1,8 г",
        "Urglevodi": "65 г"
    },
    {
        "Title": "Хлебцы Льняные Овощные [Ашан]",
        "Calories": "427 кКал",
        "Proteins": "11 г",
        "Fats": "16 г",
        "Urglevodi": "59 г"
    },
    {
        "Title": "Хлебцы Льняные Томат-Базилик [Ашан]",
        "Calories": "400 кКал",
        "Proteins": "10 г",
        "Fats": "17 г",
        "Urglevodi": "52 г"
    },
    {
        "Title": "Хлебцы Ржаные \"Утречко\" [Ашан]",
        "Calories": "370 кКал",
        "Proteins": "13 г",
        "Fats": "2,2 г",
        "Urglevodi": "74,4 г"
    },
    {
        "Title": "Хлебцы Ржаные Солодовые [Ашан]",
        "Calories": "310 кКал",
        "Proteins": "10 г",
        "Fats": "1,8 г",
        "Urglevodi": "64 г"
    },
    {
        "Title": "Хлебцы с Корицей [Ашан]",
        "Calories": "326 кКал",
        "Proteins": "12,5 г",
        "Fats": "0,7 г",
        "Urglevodi": "71,8 г"
    },
    {
        "Title": "Хлебцы Фитнес [Ашан]",
        "Calories": "204 кКал",
        "Proteins": "7 г",
        "Fats": "2 г",
        "Urglevodi": "38 г"
    },
    {
        "Title": "Хлебцы Хрустящие [Ашан]",
        "Calories": "319 кКал",
        "Proteins": "7,8 г",
        "Fats": "1 г",
        "Urglevodi": "69,7 г"
    },
    {
        "Title": "Хлебцы Хрустящие Злаковые [Ашан]",
        "Calories": "324 кКал",
        "Proteins": "8,1 г",
        "Fats": "1,1 г",
        "Urglevodi": "70,5 г"
    },
    {
        "Title": "Хлопья из Пшеницы с Сухофруктами [Ашан]",
        "Calories": "398 кКал",
        "Proteins": "9 г",
        "Fats": "7,5 г",
        "Urglevodi": "69 г"
    },
    {
        "Title": "Хлопья Кукурузные Глазированные [Ашан]",
        "Calories": "297 кКал",
        "Proteins": "5,2 г",
        "Fats": "0,8 г",
        "Urglevodi": "71,8 г"
    },
    {
        "Title": "Хлопья Мультизерновые [Ашан]",
        "Calories": "347 кКал",
        "Proteins": "10,3 г",
        "Fats": "5,3 г",
        "Urglevodi": "64,6 г"
    },
    {
        "Title": "Хлопья Овсяные [Ашан]",
        "Calories": "306 кКал",
        "Proteins": "12 г",
        "Fats": "6 г",
        "Urglevodi": "51 г"
    },
    {
        "Title": "Хлопья Овсяные Геркулес [Ашан]",
        "Calories": "400 кКал",
        "Proteins": "11 г",
        "Fats": "6 г",
        "Urglevodi": "70 г"
    },
    {
        "Title": "Хребты Лосося [Ашан]",
        "Calories": "118 кКал",
        "Proteins": "16 г",
        "Fats": "6 г",
