Продукт,Калорийность,Белки,Жиры,Углеводы
        "Title": "Молоко сухое 15% жирности, полуобезжиренное",
        "Calories": "432 кКал",
        "Proteins": "28,5 г",
        "Fats": "15 г",
        "Urglevodi": "44,7 г"
    },
    {
        "Title": "Молоко сухое 25% жирности, цельное",
        "Calories": "483 кКал",
        "Proteins": "24,2 г",
        "Fats": "25 г",
        "Urglevodi": "39,3 г"
    },
    {
        "Title": "Молоко сухое 26,7% жирности, цельное",
        "Calories": "496 кКал",
        "Proteins": "26,32 г",
        "Fats": "26,71 г",
        "Urglevodi": "38,42 г"
    },
    {
        "Title": "Молоко сухое 26,7% жирности, цельное, с витамином D",
        "Calories": "496 кКал",
        "Proteins": "26,32 г",
        "Fats": "26,71 г",
        "Urglevodi": "38,42 г"
    },
    {
        "Title": "Молоко сухое обезжиренное",
        "Calories": "362 кКал",
        "Proteins": "33,2 г",
        "Fats": "1 г",
        "Urglevodi": "52,6 г"
    },
    {
        "Title": "Молоко сухое обезжиренное",
        "Calories": "362 кКал",
        "Proteins": "36,16 г",
        "Fats": "0,77 г",
        "Urglevodi": "51,98 г"
    },
    {
        "Title": "Молоко сухое обезжиренное со сниженным содержанием кальцием",
        "Calories": "354 кКал",
        "Proteins": "35,5 г",
        "Fats": "0,2 г",
        "Urglevodi": "51,8 г"
    },
    {
        "Title": "Молоко сухое обезжиренное, быстрорастворимое",
        "Calories": "358 кКал",
        "Proteins": "35,1 г",
        "Fats": "0,72 г",
        "Urglevodi": "52,19 г"
    },
    {
        "Title": "Молоко сухое обезжиренное, быстрорастворимое, с витаминами A и D",
        "Calories": "358 кКал",
        "Proteins": "35,1 г",
        "Fats": "0,72 г",
        "Urglevodi": "52,19 г"
    },
    {
        "Title": "Молоко сухое обезжиренное, с витаминами A и D",
        "Calories": "362 кКал",
        "Proteins": "36,16 г",
        "Fats": "0,77 г",
        "Urglevodi": "51,98 г"
    },
    {
        "Title": "Молоко, сгущеное цельное, без доб. витаминов A и D, 8%, консерв.",
        "Calories": "135 кКал",
        "Proteins": "6,81 г",
        "Fats": "7,56 г",
        "Urglevodi": "10,04 г"
    },
    {
        "Title": "Молочный батончик 1,5% жирности, сладкий",
        "Calories": "147 кКал",
        "Proteins": "4,41 г",
        "Fats": "1,47 г",
        "Urglevodi": "25,4 г"
    },
    {
        "Title": "Молочный коктейль, густой ванильный",
        "Calories": "112 кКал",
        "Proteins": "3,86 г",
        "Fats": "3,03 г",
        "Urglevodi": "17,75 г"
    },
    {
        "Title": "Молочный коктейль, густой шоколадный",
        "Calories": "119 кКал",
        "Proteins": "3,05 г",
        "Fats": "2,7 г",
        "Urglevodi": "20,85 г"
    },
    {
        "Title": "Молочный напиток шоколадный 1,1% жирности с витаминами A и D",
        "Calories": "64 кКал",
        "Proteins": "3,46 г",
        "Fats": "1,11 г",
        "Urglevodi": "10,05 г"
    },
    {
        "Title": "Молочный напиток шоколадный 1,9% жирности, с витаминами A и D",
        "Calories": "76 кКал",
        "Proteins": "2,99 г",
        "Fats": "1,9 г",
        "Urglevodi": "11,43 г"
    },
    {
        "Title": "Молочный напиток шоколадный 1% жирности, со сниженным содержанием сахара",
        "Calories": "57 кКал",
        "Proteins": "3,43 г",
        "Fats": "1,04 г",
        "Urglevodi": "7,68 г"
    },
    {
        "Title": "Молочный напиток шоколадный 3,4% жирности, с витаминами A и D",
        "Calories": "83 кКал",
        "Proteins": "3,17 г",
        "Fats": "3,39 г",
        "Urglevodi": "9,54 г"
    },
    {
        "Title": "Молочный напиток шоколадный обезжиренный, с витаминами A и D",
        "Calories": "67 кКал",
        "Proteins": "3,39 г",
        "Fats": "0 г",
        "Urglevodi": "13,46 г"
    },
    {
        "Title": "Молочный напиток шоколадный обезжиренный, с добавлением кальция",
        "Calories": "78 кКал",
        "Proteins": "2,99 г",
        "Fats": "1,9 г",
        "Urglevodi": "11,43 г"
    },
    {
        "Title": "Мороженое в вафельном рожке покрытое шоколадом с орехами, 22% жирности",
        "Calories": "354 кКал",
        "Proteins": "5,21 г",
        "Fats": "21,88 г",
        "Urglevodi": "33,38 г"
    },
    {
        "Title": "Мороженое в вафельном рожке с арахисом и шоколадным соусом, 9,3% жирности",
        "Calories": "265 кКал",
        "Proteins": "5,33 г",
        "Fats": "9,33 г",
        "Urglevodi": "30,71 г"
    },
    {
        "Title": "Мороженое в шоколадной глазури с орехами, 25,8% жирности",
        "Calories": "303 кКал",
        "Proteins": "5,62 г",
        "Fats": "25,84 г",
        "Urglevodi": "10,79 г"
    },
    {
        "Title": "Мороженое лёгкое 3% жирности, с сорбетом",
        "Calories": "165 кКал",
        "Proteins": "1,54 г",
        "Fats": "3,08 г",
        "Urglevodi": "32,75 г"
    },
    {
        "Title": "Мороженое молочное",
        "Calories": "132 кКал",
        "Proteins": "3,7 г",
        "Fats": "3,5 г",
        "Urglevodi": "21,3 г"
    },
    {
        "Title": "Мороженое молочное клубничное",
        "Calories": "123 кКал",
        "Proteins": "3,8 г",
        "Fats": "2,8 г",
        "Urglevodi": "21,6 г"
    },
    {
        "Title": "Мороженое молочное крем-брюле",
        "Calories": "138 кКал",
        "Proteins": "3,7 г",
        "Fats": "3,5 г",
        "Urglevodi": "22,9 г"
    },
    {
        "Title": "Мороженое молочное ореховое",
        "Calories": "157 кКал",
        "Proteins": "5,4 г",
        "Fats": "6,5 г",
        "Urglevodi": "20,1 г"
    },
    {
        "Title": "Мороженое молочное с плодами и ягодами",
        "Calories": "124 кКал",
        "Proteins": "3,2 г",
        "Fats": "2,8 г",
        "Urglevodi": "21,2 г"
    },
    {
        "Title": "Мороженое молочное с шоколадной глазурью",
        "Calories": "231 кКал",
        "Proteins": "3,2 г",
        "Fats": "15 г",
        "Urglevodi": "20,6 г"
    },
    {
        "Title": "Мороженое молочное шоколадное",
        "Calories": "133 кКал",
        "Proteins": "3,6 г",
        "Fats": "3,7 г",
        "Urglevodi": "21,2 г"
    },
    {
        "Title": "Мороженое мягкое,  шоколадное 13% жирности,",
        "Calories": "222 кКал",
        "Proteins": "4,1 г",
        "Fats": "13 г",
        "Urglevodi": "21,5 г"
    },
    {
        "Title": "Мороженое мягкое, шоколадное, лёгкое 3,7% жирности",
        "Calories": "141 кКал",
        "Proteins": "3,36 г",
        "Fats": "3,69 г",
        "Urglevodi": "23,15 г"
    },
    {
        "Title": "Мороженое на палочке с хрустящей глазурью, 25% жирности",
        "Calories": "358 кКал",
        "Proteins": "2,11 г",
        "Fats": "25,26 г",
        "Urglevodi": "36,02 г"
    },
    {
        "Title": "Мороженое на палочке с шоколадной глазурью, 24% жирности",
        "Calories": "331 кКал",
        "Proteins": "4,1 г",
        "Fats": "24,1 г",
        "Urglevodi": "23,7 г"
    },
    {
        "Title": "Мороженое обезжиренное без сахара",
        "Calories": "133 кКал",
        "Proteins": "4,41 г",
        "Fats": "0 г",
        "Urglevodi": "21,46 г"
    },
    {
        "Title": "Мороженое пломбир",
        "Calories": "232 кКал",
        "Proteins": "3,7 г",
        "Fats": "15 г",
        "Urglevodi": "20,4 г"
    },
    {
        "Title": "Мороженое пломбир в вафельном рожке",
        "Calories": "254 кКал",
        "Proteins": "3 г",
        "Fats": "14 г",
        "Urglevodi": "27,89 г"
    },
    {
        "Title": "Мороженое пломбир в шоколадной глазури",
        "Calories": "310 кКал",
        "Proteins": "3,2 г",
        "Fats": "24 г",
        "Urglevodi": "20,1 г"
    },
    {
        "Title": "Мороженое пломбир клубничный",
        "Calories": "206 кКал",
        "Proteins": "3,2 г",
        "Fats": "12 г",
        "Urglevodi": "21,1 г"
    },
    {
        "Title": "Мороженое пломбир крем-брюле",
        "Calories": "240 кКал",
        "Proteins": "3,7 г",
        "Fats": "15 г",
        "Urglevodi": "22,4 г"
    },
    {
        "Title": "Мороженое пломбир ореховый",
        "Calories": "259 кКал",
        "Proteins": "5,2 г",
        "Fats": "18 г",
        "Urglevodi": "19,9 г"
    },
    {
        "Title": "Мороженое пломбир, шоколадный",
        "Calories": "231 кКал",
        "Proteins": "3,6 г",
        "Fats": "15 г",
        "Urglevodi": "20,4 г"
    },
    {
        "Title": "Мороженое сливочное",
        "Calories": "183 кКал",
        "Proteins": "3,7 г",
        "Fats": "10 г",
        "Urglevodi": "19,4 г"
    },
    {
        "Title": "Мороженое сливочное клубничное",
        "Calories": "165 кКал",
        "Proteins": "3,8 г",
        "Fats": "8 г",
        "Urglevodi": "20,3 г"
    },
    {
        "Title": "Мороженое сливочное крем-брюле",
        "Calories": "191 кКал",
        "Proteins": "3,7 г",
        "Fats": "10 г",
        "Urglevodi": "21,4 г"
    },
    {
        "Title": "Мороженое сливочное ореховое",
        "Calories": "210 кКал",
        "Proteins": "5,5 г",
        "Fats": "13 г",
        "Urglevodi": "17,6 г"
    },
    {
        "Title": "Мороженое сливочное с плодами и ягодами",
        "Calories": "166 кКал",
        "Proteins": "3,2 г",
        "Fats": "8 г",
        "Urglevodi": "20,1 г"
    },
    {
        "Title": "Мороженое сливочное с шоколадной глазурью",
        "Calories": "271 кКал",
        "Proteins": "3,2 г",
        "Fats": "20 г",
        "Urglevodi": "19,4 г"
    },
    {
        "Title": "Мороженое сливочное шоколадное",
        "Calories": "185 кКал",
        "Proteins": "3,6 г",
        "Fats": "10 г",
        "Urglevodi": "20 г"
    },
    {
        "Title": "Мороженое сэндвич",
        "Calories": "237 кКал",
        "Proteins": "4,29 г",
        "Fats": "8,57 г",
        "Urglevodi": "37,14 г"
    },
    {
        "Title": "Мороженое сэндвич с печеньем",
        "Calories": "240 кКал",
        "Proteins": "3,7 г",
        "Fats": "7,4 г",
        "Urglevodi": "38,4 г"
    },
    {
        "Title": "Мороженое сэндвич, лёгкое ванильное 3% жирности",
        "Calories": "186 кКал",
        "Proteins": "4,29 г",
        "Fats": "3,04 г",
        "Urglevodi": "39,64 г"
    },
    {
        "Title": "Мороженое сэндвич, лёгкое ванильное 3% жирности без сахара",
        "Calories": "200 кКал",
        "Proteins": "5,71 г",
        "Fats": "2,86 г",
        "Urglevodi": "35,76 г"
    },
    {
        "Title": "Напиток кисломолочный  2,5% жирности «Юбилейный»",
        "Calories": "53 кКал",
        "Proteins": "2,9 г",
        "Fats": "2,5 г",
        "Urglevodi": "4,1 г"
    },
    {
        "Title": "Напиток кисломолочный  2,5% жирности «Юбилейный», плодово-ягодный",
        "Calories": "84 кКал",
        "Proteins": "2,6 г",
        "Fats": "2,5 г",
        "Urglevodi": "12,2 г"
    },
    {
        "Title": "Напиток кисломолочный  2,5% жирности, «Бифидин»",
        "Calories": "61 кКал",
        "Proteins": "3,4 г",
        "Fats": "2,5 г",
        "Urglevodi": "5,5 г"
    },
    {
        "Title": "Напиток кисломолочный «Снежок» 2,5% жирности",
        "Calories": "79 кКал",
        "Proteins": "2,7 г",
        "Fats": "2,5 г",
        "Urglevodi": "10,8 г"
    },
    {
        "Title": "Напиток кисломолочный «Тонус» 2,5% жирности",
        "Calories": "53 кКал",
        "Proteins": "2,9 г",
        "Fats": "2,5 г",
        "Urglevodi": "4,1 г"
    },
    {
        "Title": "Напиток кисломолочный 1% жирности, плодово-ягодный",
        "Calories": "71 кКал",
        "Proteins": "2,7 г",
        "Fats": "1 г",
        "Urglevodi": "12,2 г"
    },
    {
        "Title": "Напиток кисломолочный 3,2% жирности, \"Южный\"",
        "Calories": "58 кКал",
        "Proteins": "2,8 г",
        "Fats": "3,2 г",
        "Urglevodi": "3,9 г"
    },
    {
        "Title": "Оттопки масла, сухие",
        "Calories": "876 кКал",
        "Proteins": "0,28 г",
        "Fats": "99,48 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Паста ацидофильная 4,0% жирности",
        "Calories": "143 кКал",
        "Proteins": "5,5 г",
        "Fats": "4 г",
        "Urglevodi": "20,5 г"
    },
    {
        "Title": "Паста ацидофильная, сладкая 8,0% жирности",
        "Calories": "203 кКал",
        "Proteins": "6,6 г",
        "Fats": "8 г",
        "Urglevodi": "25,5 г"
    },
    {
        "Title": "Паста молочная, ацидофильная сладкая нежирная",
        "Calories": "81 кКал",
        "Proteins": "5,5 г",
        "Fats": "0,2 г",
        "Urglevodi": "13,5 г"
    },
    {
        "Title": "Пахта 1% жирности",
        "Calories": "40 кКал",
        "Proteins": "3,31 г",
        "Fats": "1,07 г",
        "Urglevodi": "4,79 г"
    },
    {
        "Title": "Пахта 1% жирности, пастеризованная",
        "Calories": "41 кКал",
        "Proteins": "3,3 г",
        "Fats": "1 г",
        "Urglevodi": "4,7 г"
    },
    {
        "Title": "Пахта 1% жирности, сквашенная",
        "Calories": "40 кКал",
        "Proteins": "3,3 г",
        "Fats": "1 г",
        "Urglevodi": "3,8 г"
    },
    {
        "Title": "Пахта 2% жирности",
        "Calories": "56 кКал",
        "Proteins": "4,1 г",
        "Fats": "2 г",
        "Urglevodi": "5,3 г"
    },
    {
        "Title": "Пахта 3,3% жирности",
        "Calories": "62 кКал",
        "Proteins": "3,21 г",
        "Fats": "3,31 г",
        "Urglevodi": "4,88 г"
    },
    {
        "Title": "Пахта сухая",
        "Calories": "387 кКал",
        "Proteins": "34,3 г",
        "Fats": "5,78 г",
        "Urglevodi": "49 г"
    },
    {
        "Title": "Пищевая добавка для больных диабетом,  жидкая",
        "Calories": "88 кКал",
        "Proteins": "4,4 г",
        "Fats": "3,08 г",
        "Urglevodi": "9,68 г"
    },
    {
        "Title": "Простокваша 1%",
        "Calories": "40 кКал",
        "Proteins": "3 г",
        "Fats": "1 г",
        "Urglevodi": "4,1 г"
    },
    {
        "Title": "Простокваша 2,5% жирности",
        "Calories": "53 кКал",
        "Proteins": "2,9 г",
        "Fats": "2,5 г",
        "Urglevodi": "4,1 г"
    },
    {
        "Title": "Простокваша 2,5% жирности, «Цитрусовая»",
        "Calories": "76 кКал",
        "Proteins": "2,6 г",
        "Fats": "2,5 г",
        "Urglevodi": "10,1 г"
    },
    {
        "Title": "Простокваша 3,2% жирности",
        "Calories": "59 кКал",
        "Proteins": "2,9 г",
        "Fats": "3,2 г",
        "Urglevodi": "4,1 г"
    },
    {
        "Title": "Простокваша 4,0% жирности «Мечниковская»",
        "Calories": "66 кКал",
        "Proteins": "2,8 г",
        "Fats": "4 г",
        "Urglevodi": "4,1 г"
    },
    {
        "Title": "Простокваша обезжиренная",
        "Calories": "30 кКал",
        "Proteins": "3 г",
        "Fats": "0,05 г",
        "Urglevodi": "3,8 г"
    },
    {
        "Title": "Простокваша цитрусовая 1%",
        "Calories": "63 кКал",
        "Proteins": "2,7 г",
        "Fats": "1 г",
        "Urglevodi": "10,1 г"
    },
    {
        "Title": "Пудинг из творога 9%-ного, по 1-334",
        "Calories": "224 кКал",
        "Proteins": "13,9 г",
        "Fats": "9,6 г",
        "Urglevodi": "20,1 г"
    },
    {
        "Title": "Ряженка 2,5% жирности",
        "Calories": "54 кКал",
        "Proteins": "2,9 г",
        "Fats": "2,5 г",
        "Urglevodi": "4,2 г"
    },
    {
        "Title": "Ряженка 4,0% жирности",
        "Calories": "67 кКал",
        "Proteins": "2,8 г",
        "Fats": "4 г",
        "Urglevodi": "4,2 г"
    },
    {
        "Title": "Ряженка 6,0% жирности",
        "Calories": "85 кКал",
        "Proteins": "3 г",
        "Fats": "6 г",
        "Urglevodi": "4,1 г"
    },
    {
        "Title": "Ряженка, 1%",
        "Calories": "40 кКал",
        "Proteins": "3 г",
        "Fats": "1 г",
        "Urglevodi": "4,2 г"
    },
    {
        "Title": "Сливки 1,4% жирности, с молоком",
        "Calories": "59 кКал",
        "Proteins": "2,6 г",
        "Fats": "1,4 г",
        "Urglevodi": "9 г"
    },
    {
        "Title": "Сливки 10% жирности, пастеризованные",
        "Calories": "119 кКал",
        "Proteins": "2,7 г",
        "Fats": "10 г",
        "Urglevodi": "4,5 г"
    },
    {
        "Title": "Сливки 10% жирности. стерилизованные",
        "Calories": "119 кКал",
        "Proteins": "2,7 г",
        "Fats": "10 г",
        "Urglevodi": "4,4 г"
    },
    {
        "Title": "Сливки 11,5% жирности, с молоком",
        "Calories": "131 кКал",
        "Proteins": "3,13 г",
        "Fats": "11,5 г",
        "Urglevodi": "4,3 г"
    },
    {
        "Title": "Сливки 19% жирности",
        "Calories": "195 кКал",
        "Proteins": "2,96 г",
        "Fats": "19,1 г",
        "Urglevodi": "3,66 г"
    },
    {
        "Title": "Сливки 20% жирности, пастеризованные",
        "Calories": "207 кКал",
        "Proteins": "2,5 г",
        "Fats": "20 г",
        "Urglevodi": "4 г"
    },
    {
        "Title": "Сливки 25% жирности, стерилизованные",
        "Calories": "251 кКал",
        "Proteins": "2,4 г",
        "Fats": "25 г",
        "Urglevodi": "3,9 г"
    },
    {
        "Title": "Сливки 31% жирности",
        "Calories": "292 кКал",
        "Proteins": "2,17 г",
        "Fats": "30,91 г",
        "Urglevodi": "2,96 г"
    },
    {
        "Title": "Сливки 35% жирности, пастеризованные",
        "Calories": "337 кКал",
        "Proteins": "2,2 г",
        "Fats": "35 г",
        "Urglevodi": "3,2 г"
    },
    {
        "Title": "Сливки 36% жирности",
        "Calories": "340 кКал",
        "Proteins": "2,84 г",
        "Fats": "36,08 г",
        "Urglevodi": "2,84 г"
    },
    {
        "Title": "Сливки 5% жирности, с молоком",
        "Calories": "72 кКал",
        "Proteins": "3,33 г",
        "Fats": "5 г",
        "Urglevodi": "3,33 г"
    },
    {
        "Title": "Сливки 8% жирности, пастеризованные",
        "Calories": "102 кКал",
        "Proteins": "2,8 г",
        "Fats": "8 г",
        "Urglevodi": "4,5 г"
    },
    {
        "Title": "Сливки взбитые 13% жирности, замороженные",
        "Calories": "224 кКал",
        "Proteins": "3 г",
        "Fats": "13,1 г",
        "Urglevodi": "23,6 г"
    },
    {
        "Title": "Сливки взбитые 22% жирности в аэрозольном балончике",
        "Calories": "257 кКал",
        "Proteins": "3,2 г",
        "Fats": "22,22 г",
        "Urglevodi": "12,49 г"
    },
    {
        "Title": "Сливки взбитые 27% жирности,  плодово-ягодные",
        "Calories": "344 кКал",
        "Proteins": "2,8 г",
        "Fats": "27 г",
        "Urglevodi": "23,6 г"
    },
    {
        "Title": "Сливки взбитые 27% жирности, шоколадные",
        "Calories": "337 кКал",
        "Proteins": "2,8 г",
        "Fats": "27 г",
        "Urglevodi": "21,6 г"
    },
    {
        "Title": "Сливки взбитые 28% жирности, ванильные",
        "Calories": "346 кКал",
        "Proteins": "2,8 г",
        "Fats": "28 г",
        "Urglevodi": "21,6 г"
    },
    {
        "Title": "Сливки взбитые обезжиренные 5% жирности Reddi Wip",
        "Calories": "149 кКал",
        "Proteins": "3 г",
        "Fats": "5 г",
        "Urglevodi": "24,6 г"
    },
    {
        "Title": "Сливки сгущенные с сахаром, 19% жирности",
        "Calories": "392 кКал",
        "Proteins": "8 г",
        "Fats": "19 г",
        "Urglevodi": "47 г"
    },
    {
        "Title": "Сливки сухие 42,0% жирности",
        "Calories": "577 кКал",
        "Proteins": "19 г",
        "Fats": "42 г",
        "Urglevodi": "30,2 г"
    },
    {
        "Title": "Сметана 10,6% жирности",
        "Calories": "136 кКал",
        "Proteins": "3,5 г",
        "Fats": "10,6 г",
        "Urglevodi": "7,1 г"
    },
    {
        "Title": "Сметана 10% жирности",
        "Calories": "119 кКал",
        "Proteins": "2,7 г",
        "Fats": "10 г",
        "Urglevodi": "3,9 г"
    },
    {
        "Title": "Сметана 10% жирности «Домашняя»",
        "Calories": "130 кКал",
        "Proteins": "3,8 г",
        "Fats": "10 г",
        "Urglevodi": "5,6 г"
    },
    {
        "Title": "Сметана 12% жирности",
        "Calories": "135 кКал",
        "Proteins": "2,94 г",
        "Fats": "12 г",
        "Urglevodi": "4,26 г"
    },
    {
        "Title": "Сметана 12% жирности KRAFT BREAKSTONE'S",
        "Calories": "152 кКал",
        "Proteins": "4,5 г",
        "Fats": "12 г",
        "Urglevodi": "6,4 г"
    },
    {
        "Title": "Сметана 14,1% жирности",
        "Calories": "181 кКал",
        "Proteins": "7 г",
        "Fats": "14,1 г",
        "Urglevodi": "7 г"
    },
    {
        "Title": "Сметана 15% жирности",
        "Calories": "162 кКал",
        "Proteins": "2,6 г",
        "Fats": "15 г",
        "Urglevodi": "3,6 г"
    },
    {
        "Title": "Сметана 19,35% жирности",
        "Calories": "198 кКал",
        "Proteins": "2,44 г",
        "Fats": "19,35 г",
        "Urglevodi": "4,63 г"
    },
    {
        "Title": "Сметана 20% жирности",
        "Calories": "206 кКал",
        "Proteins": "2,5 г",
        "Fats": "20 г",
        "Urglevodi": "3,4 г"
    },
    {
        "Title": "Сметана 25% жирности",
        "Calories": "250 кКал",
        "Proteins": "2,4 г",
        "Fats": "25 г",
        "Urglevodi": "3,2 г"
    },
    {
        "Title": "Сметана 30% жирности",
        "Calories": "293 кКал",
        "Proteins": "2,3 г",
        "Fats": "30 г",
        "Urglevodi": "3,1 г"
    },
    {
        "Title": "Сметана 36% жирности",
        "Calories": "346 кКал",
        "Proteins": "2,4 г",
        "Fats": "36 г",
        "Urglevodi": "2,6 г"
    },
    {
        "Title": "Сметана 40% жирности",
        "Calories": "381 кКал",
        "Proteins": "2,4 г",
        "Fats": "40 г",
        "Urglevodi": "2,6 г"
    },
    {
        "Title": "Сметана обезжиренная",
        "Calories": "74 кКал",
        "Proteins": "3,1 г",
        "Fats": "0 г",
        "Urglevodi": "15,6 г"
    },
    {
        "Title": "Сулугуни, м.д.ж. 46% в сух. в-ве",
        "Calories": "286 кКал",
        "Proteins": "20,5 г",
        "Fats": "22 г",
        "Urglevodi": "0,4 г"
    },
    {
        "Title": "Сыворотка кислая",
        "Calories": "24 кКал",
        "Proteins": "0,76 г",
        "Fats": "0,09 г",
        "Urglevodi": "5,12 г"
    },
    {
        "Title": "Сыворотка кислая, сухая",
        "Calories": "339 кКал",
        "Proteins": "11,73 г",
        "Fats": "0,54 г",
        "Urglevodi": "73,45 г"
    },
    {
        "Title": "Сыворотка подсырная",
        "Calories": "21 кКал",
        "Proteins": "1 г",
        "Fats": "0,1 г",
        "Urglevodi": "4 г"
    },
    {
        "Title": "Сыворотка сладкая",
        "Calories": "27 кКал",
        "Proteins": "0,85 г",
        "Fats": "0,36 г",
        "Urglevodi": "5,14 г"
    },
    {
        "Title": "Сыворотка сладкая, сухая",
        "Calories": "353 кКал",
        "Proteins": "12,93 г",
        "Fats": "1,07 г",
        "Urglevodi": "74,46 г"
    },
    {
        "Title": "Сыворотка творожная",
        "Calories": "20 кКал",
        "Proteins": "0,8 г",
        "Fats": "0,2 г",
        "Urglevodi": "3,5 г"
    },
    {
        "Title": "Сыр адыгейский, м.д.ж. 45% в сух. в-ве",
        "Calories": "264 кКал",
        "Proteins": "19,8 г",
        "Fats": "19,8 г",
        "Urglevodi": "1,5 г"
    },
    {
        "Title": "Сыр американский, обезжиренный",
        "Calories": "126 кКал",
        "Proteins": "21,05 г",
        "Fats": "0 г",
        "Urglevodi": "10,53 г"
    },
    {
        "Title": "Сыр бийский, м.д.ж. 50% в сух. в-ве",
        "Calories": "371 кКал",
        "Proteins": "24,2 г",
        "Fats": "29,9 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Сыр бри, м.д.ж. 54% в сух. в-ве",
        "Calories": "334 кКал",
        "Proteins": "20,75 г",
        "Fats": "27,68 г",
        "Urglevodi": "0,45 г"
    },
    {
        "Title": "Сыр брик дю Форез, французский мягкий белый сыр, м.д.ж. 50% в сух. в-ве",
        "Calories": "371 кКал",
        "Proteins": "23,24 г",
        "Fats": "29,68 г",
        "Urglevodi": "2,79 г"
    },
    {
        "Title": "Сыр выруский, м.д.ж. 30% в сух. в-ве",
        "Calories": "258 кКал",
        "Proteins": "29 г",
        "Fats": "15 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Сыр гауда, твёрдый голландский сыр, м.д.ж. 47% в сух. в-ве",
        "Calories": "356 кКал",
        "Proteins": "24,94 г",
        "Fats": "27,44 г",
        "Urglevodi": "2,22 г"
    },
    {
        "Title": "Сыр гейтуст, норвежский полутвёрдый коричневый сыр, м.д.ж. 34% в сух. в-ве",
        "Calories": "466 кКал",
        "Proteins": "9,65 г",
        "Fats": "29,51 г",
        "Urglevodi": "42,65 г"
    },
    {
        "Title": "Сыр голландский, брусковый, м.д.ж. 45% в сух. в-ве",
        "Calories": "350 кКал",
        "Proteins": "26,3 г",
        "Fats": "26,6 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Сыр голландский, круглый, м.д.ж. 50% в сух. в-ве",
        "Calories": "375 кКал",
        "Proteins": "23,7 г",
        "Fats": "30,4 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Сыр голубой с плесенью, м.д.ж. 50% в сух. в-ве",
        "Calories": "353 кКал",
        "Proteins": "21,4 г",
        "Fats": "28,74 г",
        "Urglevodi": "2,34 г"
    },
    {
        "Title": "Сыр грюйер, швейцарский твёрдый жёлтый сыр, м.д.ж. 48% в сух. в-ве",
        "Calories": "413 кКал",
        "Proteins": "29,81 г",
        "Fats": "32,34 г",
        "Urglevodi": "0,36 г"
    },
    {
        "Title": "Сыр жемайчу, м.д.ж. 34% в сух. в-ве",
        "Calories": "262 кКал",
        "Proteins": "26 г",
        "Fats": "16,7 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Сыр земгальский, м.д.ж. 50% в сух. в-ве",
        "Calories": "309 кКал",
        "Proteins": "19 г",
        "Fats": "25 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Сыр и творог домашний 4% жирности, несолёный, м.д.ж. 16% в сух. в-ве",
        "Calories": "113 кКал",
        "Proteins": "17 г",
        "Fats": "4 г",
        "Urglevodi": "1,5 г"
    },
    {
        "Title": "Сыр и творог домашний нежирный, несолёный, м.д.ж. 3% в сух. в-ве",
        "Calories": "86 кКал",
        "Proteins": "18 г",
        "Fats": "0,6 г",
        "Urglevodi": "1,5 г"
    },
    {
        "Title": "Сыр из козьего молока мягкий, м.д.ж. 54% в сух. в-ве",
        "Calories": "264 кКал",
        "Proteins": "18,52 г",
        "Fats": "21,08 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Сыр из козьего молока полутвердый, м.д.ж. 55% в сух. в-ве",
        "Calories": "364 кКал",
        "Proteins": "21,58 г",
        "Fats": "29,84 г",
        "Urglevodi": "0,12 г"
    },
    {
        "Title": "Сыр из козьего молока твердый, м.д.ж. 50% в сух. в-ве",
        "Calories": "452 кКал",
        "Proteins": "30,52 г",
        "Fats": "35,59 г",
        "Urglevodi": "2,17 г"
    },
    {
        "Title": "Сыр камамбер, м.д.ж. 50% в сух. в-ве",
        "Calories": "300 кКал",
        "Proteins": "19,8 г",
        "Fats": "24,26 г",
        "Urglevodi": "0,46 г"
    },
    {
        "Title": "Сыр камамбер, м.д.ж. 60% в сух. в-ве",
        "Calories": "324 кКал",
        "Proteins": "15,3 г",
        "Fats": "28,8 г",
        "Urglevodi": "0,1 г"
    },
    {
        "Title": "Сыр каунасский, м.д.ж. 30% в сух. в-ве",
        "Calories": "253 кКал",
        "Proteins": "28,3 г",
        "Fats": "14,7 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Сыр Кесо Бланко, мягкий белый сыр, м.д.ж. 47% в сух. в-ве",
        "Calories": "310 кКал",
        "Proteins": "20,38 г",
        "Fats": "24,31 г",
        "Urglevodi": "2,53 г"
    },
    {
        "Title": "Сыр Кесо Котиха, мексиканский твёрдый сыр, м.д.ж. 48% в сух. в-ве",
        "Calories": "366 кКал",
        "Proteins": "20 г",
        "Fats": "30 г",
        "Urglevodi": "3,97 г"
    },
    {
        "Title": "Сыр Кесо Секо, мягкий белый сыр, отжатый, м.д.ж. 42% в сух. в-ве",
        "Calories": "325 кКал",
        "Proteins": "24,51 г",
        "Fats": "24,35 г",
        "Urglevodi": "2,04 г"
    },
    {
